Sample	Feature	ExpressionGene
BA2409	Bone Marrow Aspirate	6.96567270429015
BA2496	Bone Marrow Aspirate	6.81145766315316
BA3037	Bone Marrow Aspirate	5.33503178066884
BA2865	Bone Marrow Aspirate	6.64807496201704
BA2751	Leukapheresis	6.40025463094879
BA2286	Bone Marrow Aspirate	6.46184745649843
BA2488	Bone Marrow Aspirate	6.93219471408877
BA3379	Bone Marrow Aspirate	6.56326897910348
BA2887	Bone Marrow Aspirate	6.58253832351054
BA2712	Peripheral Blood	7.2245944685398
BA2068	Bone Marrow Aspirate	5.81442547259646
BA2104	Peripheral Blood	6.25534556152395
BA3124	Bone Marrow Aspirate	6.56890360423702
BA2449	Bone Marrow Aspirate	6.36648969189247
BA2235	Bone Marrow Aspirate	6.73692509275104
BA3038	Bone Marrow Aspirate	6.9468889159387
BA3006	Peripheral Blood	6.80545390529169
BA2667	Bone Marrow Aspirate	6.59519386649706
BA2239	Bone Marrow Aspirate	6.80299244523417
BA2782	Bone Marrow Aspirate	6.54150806703429
BA2649	Bone Marrow Aspirate	7.36252362510307
BA2861	Bone Marrow Aspirate	7.08148396341999
BA2134	Peripheral Blood	6.47866220517702
BA2909	Bone Marrow Aspirate	6.31585760088979
BA2653	Peripheral Blood	6.60368263326756
BA2947	Peripheral Blood	5.84353133766961
BA2162	Peripheral Blood	6.13597197195766
BA2564	Peripheral Blood	7.52082148621471
BA2597	Peripheral Blood	5.7195036401558
BA3243	Bone Marrow Aspirate	6.31947287697639
BA2446	Bone Marrow Aspirate	8.05115312612603
BA2525	Peripheral Blood	5.89440299333517
BA2876	Peripheral Blood	5.19768575459355
BA2357	Bone Marrow Aspirate	6.3764431266369
BA2546	Bone Marrow Aspirate	6.78550767222755
BA2742	Leukapheresis	7.02125424605895
BA2316	Bone Marrow Aspirate	6.92693139302054
BA2087	Peripheral Blood	6.11251658212347
BA2148	Peripheral Blood	5.27359380468175
BA3178	Peripheral Blood	6.81145766315316
BA2072	Bone Marrow Aspirate	7.58759859001841
BA2733	Peripheral Blood	6.2918184227424
BA2995	Bone Marrow Aspirate	5.19699117865598
BA2069	Bone Marrow Aspirate	7.56321071069528
BA2681	Bone Marrow Aspirate	7.17358455839536
BA2832	Peripheral Blood	6.63058753997147
BA2600	Peripheral Blood	5.82897025310715
BA3230	Peripheral Blood	7.5725144548201
BA2731	Peripheral Blood	5.87139334737162
BA2294	Bone Marrow Aspirate	6.57670086749662
BA2816	Bone Marrow Aspirate	6.13767903859115
BA2814	Peripheral Blood	7.1173855294893
BA2631	Bone Marrow Aspirate	6.4446944698136
BA2023	Bone Marrow Aspirate	6.67173082981131
BA2375	Peripheral Blood	6.77605663940291
BA2485	Bone Marrow Aspirate	6.66119005251722
BA2455	Peripheral Blood	6.22761949631351
BA2636	Peripheral Blood	5.89560402298733
BA2325	Peripheral Blood	6.81689630084604
BA2156	Bone Marrow Aspirate	6.68070832768596
BA2511	Peripheral Blood	5.96784634669034
BA2505	Peripheral Blood	5.46628439479905
BA2871	Peripheral Blood	6.78865136154736
BA2227	Bone Marrow Aspirate	6.2886543814572
BA2812	Peripheral Blood	6.77246010495607
BA2125	Bone Marrow Aspirate	8.0095286113404
BA2603	Bone Marrow Aspirate	5.33721885584615
BA2808	Peripheral Blood	5.67583098043324
BA2482	Bone Marrow Aspirate	6.60051001058414
BA2594	Bone Marrow Aspirate	6.9766278154768
BA2747	Peripheral Blood	5.84631034661227
BA2561	Bone Marrow Aspirate	6.23708437608245
BA2567	Peripheral Blood	5.09892293720879
BA2906	Peripheral Blood	7.26669441560471
BA2956	Peripheral Blood	5.92432462638165
BA2474	Bone Marrow Aspirate	6.74612605168156
BA2737	Peripheral Blood	6.13249003882685
BA2110	Bone Marrow Aspirate	6.81086164089737
BA2992	Bone Marrow Aspirate	7.32966927637023
BA2220	Bone Marrow Aspirate	7.47316503302079
BA2063	Peripheral Blood	5.28503368668829
BA2772	Peripheral Blood	5.98876336939614
BA2935	Peripheral Blood	6.15353258469632
BA2260	Peripheral Blood	6.44032365945441
BA2948	Peripheral Blood	5.69487870461564
BA3296	Bone Marrow Aspirate	6.48560018665895
BA2524	Peripheral Blood	6.33002794213348
BA2811	Bone Marrow Aspirate	6.88492067829042
BA2540	Bone Marrow Aspirate	6.72876764999848
BA2928	Peripheral Blood	8.17232215906216
BA2302	Peripheral Blood	5.46037170982955
BA2651	Bone Marrow Aspirate	5.71138116672011
BA2619	Peripheral Blood	7.15798365655759
BA3013	Bone Marrow Aspirate	7.38666974161584
BA2405	Peripheral Blood	5.91007221868397
BA2856	Peripheral Blood	4.67353963648755
BA2377	Bone Marrow Aspirate	6.59203093136997
BA2499	Peripheral Blood	5.81007696621955
BA3023	Peripheral Blood	6.33918453468976
BA2095	Peripheral Blood	7.57365573963701
BA2275	Bone Marrow Aspirate	7.29599106177635
BA2901	Bone Marrow Aspirate	5.85734049093177
BA2387	Bone Marrow Aspirate	6.69693008803166
BA2962	Bone Marrow Aspirate	7.10380554442151
BA2195	Peripheral Blood	6.33092888167036
BA2688	Peripheral Blood	5.8446879817315
BA2420	Bone Marrow Aspirate	6.64464627075058
BA2053	Peripheral Blood	5.31902852847325
BA2081	Bone Marrow Aspirate	7.59694470359064
BA2354	Bone Marrow Aspirate	6.55285609284704
BA3273	Peripheral Blood	5.1308809152012
BA2893	Bone Marrow Aspirate	6.54408446340443
BA2044	Bone Marrow Aspirate	7.08521741719084
BA2489	Bone Marrow Aspirate	5.6864679763228
BA2908	Bone Marrow Aspirate	4.37967727663567
BA2054	Bone Marrow Aspirate	7.12738803665014
BA2872	Bone Marrow Aspirate	7.39635430321553
BA2041	Bone Marrow Aspirate	7.25176192852259
BA2464	Bone Marrow Aspirate	6.62245620960063
BA2902	Bone Marrow Aspirate	5.12420512973416
BA2541	Bone Marrow Aspirate	6.73345379130114
BA2843	Bone Marrow Aspirate	5.19161041350932
BA2497	Bone Marrow Aspirate	7.3370513303313
BA2718	Bone Marrow Aspirate	6.54875546973009
BA2575	Bone Marrow Aspirate	7.22543117773692
BA2593	Leukapheresis	5.57639860004421
BA2791	Bone Marrow Aspirate	5.72556301998601
BA2620	Bone Marrow Aspirate	6.33600766569699
BA2629	Bone Marrow Aspirate	6.22989744594561
BA2870	Bone Marrow Aspirate	7.4363086679988
BA2682	Peripheral Blood	6.45300101587846
BA2276	Bone Marrow Aspirate	6.34783039381028
BA2709	Bone Marrow Aspirate	6.66836924971821
BA2789	Bone Marrow Aspirate	7.18983138735934
BA2538	Peripheral Blood	5.29082273845723
BA2583	Bone Marrow Aspirate	6.42718608083043
BA2806	Peripheral Blood	6.0311101011047
BA2441	Peripheral Blood	6.65187762334033
BA2514	Bone Marrow Aspirate	6.43983576769468
BA2520	Peripheral Blood	5.4921500734543
BA2479	Peripheral Blood	5.87220344290798
BA2281	Bone Marrow Aspirate	6.63383351459938
BA2932	Bone Marrow Aspirate	6.58836102643898
BA2123	Bone Marrow Aspirate	7.07994856692804
BA2844	Bone Marrow Aspirate	6.48803668934059
BA2660	Bone Marrow Aspirate	7.15078589361001
BA2836	Peripheral Blood	5.49584884893938
BA2714	Peripheral Blood	6.88430660085161
BA2440	Bone Marrow Aspirate	6.42479012495369
BA2036	Peripheral Blood	7.30676049708217
BA2828	Peripheral Blood	6.08148760261427
BA2952	Bone Marrow Aspirate	7.62205873798526
BA2410	Bone Marrow Aspirate	5.98054442725547
BA2139	Peripheral Blood	6.85394237356265
BA2051	Bone Marrow Aspirate	5.32198845078755
BA2532	Bone Marrow Aspirate	5.70335455446958
BA2494	Peripheral Blood	5.72754939375197
BA2748	Bone Marrow Aspirate	7.36816809987369
BA2622	Bone Marrow Aspirate	6.44517490297706
BA2970	Bone Marrow Aspirate	6.29268793995786
BA2839	Bone Marrow Aspirate	5.37601760770264
BA2868	Peripheral Blood	6.03024497150621
BA3011	Bone Marrow Aspirate	5.58529928737232
BA2052	Bone Marrow Aspirate	5.98054442725547
BA2510	Peripheral Blood	6.01912446509313
BA2691	Peripheral Blood	6.31632447129761
BA2374	Bone Marrow Aspirate	7.93352218493006
BA2804	Bone Marrow Aspirate	7.40804987020109
BA2675	Peripheral Blood	6.75309739437635
BA2031	Bone Marrow Aspirate	7.72809482559201
BA2198	Bone Marrow Aspirate	7.08148396341999
BA2066	Bone Marrow Aspirate	7.84734534450722
BA2344	Peripheral Blood	7.20973552997534
BA2459	Bone Marrow Aspirate	6.15651021097325
BA2229	Peripheral Blood	5.68416732949988
