	Sample	Feature	ExpressionGene
0	BA2409	negative	5.57784205345213
1	BA2496	positive	4.91721018578494
2	BA3037	positive	5.79758031043752
3	BA2865	negative	3.82643284935341
4	BA2751	positive	5.09181307158236
5	BA2286	negative	6.06680993243889
6	BA2488	negative	6.115497606055
7	BA3379	positive	6.34548467937847
8	BA2887	negative	7.29687122589928
9	BA2712	negative	6.39979504855395
10	BA2068	negative	4.11937931431274
11	BA2104	negative	5.8741844767795
12	BA3124	negative	4.55984699428466
13	BA2449	negative	5.52613507813266
14	BA2235	negative	5.78265919367654
15	BA3038	negative	5.61854349527025
16	BA3006	positive	5.6136719252465
17	BA2667	negative	5.6533576160666
18	BA2239	negative	5.73973435709854
19	BA2782	negative	4.96056549164342
20	BA2649	positive	5.66896511766701
21	BA2861	negative	6.02537342172354
22	BA2134	negative	4.67851917211729
23	BA2909	negative	4.93787007420288
24	BA2653	negative	5.17988483740919
25	BA2947	negative	5.19270680337974
26	BA2162	negative	5.70411525165464
27	BA2564	negative	5.37049633306029
28	BA2597	negative	4.83969192429889
29	BA3243	positive	5.85221585492824
30	BA2446	negative	4.89556194108676
31	BA2525	positive	4.96790413366632
32	BA2876	negative	4.65902094233579
33	BA2357	negative	5.69333061318898
34	BA2546	negative	5.02586431491849
35	BA2742	positive	5.71875787711221
36	BA2316	positive	5.76958048788937
37	BA2087	negative	5.19306746583258
38	BA2148	negative	5.643896541446
39	BA3178	negative	4.6706843537504
40	BA2072	negative	5.26422678605003
41	BA2733	negative	5.24829517363935
42	BA2995	negative	4.66892449910139
43	BA2069	positive	4.62677440639043
44	BA2681	negative	5.15991412935849
45	BA2832	negative	5.05612890915165
46	BA2600	positive	5.89840678151491
47	BA3230	positive	5.71138116672011
48	BA2731	negative	5.69992958447881
49	BA2294	negative	5.79243605583809
50	BA2816	negative	4.98090324897363
51	BA2814	negative	4.7544864013138
52	BA2631	negative	5.4219819546052
53	BA2023	negative	4.78223236558204
54	BA2375	negative	5.58195119803049
55	BA2485	positive	5.81122081776697
56	BA2455	negative	5.06846235610609
57	BA2636	negative	5.20580811763554
58	BA2325	negative	5.76760186750385
59	BA2156	negative	5.96264354381231
60	BA2511	negative	4.49812951936181
61	BA2505	negative	5.66975458997346
62	BA2871	negative	4.56241346311177
63	BA2227	negative	5.90555861314736
64	BA2812	negative	4.71228778841804
65	BA2125	negative	2.83995764525686
66	BA2603	negative	5.43185845277898
67	BA2808	positive	4.27117193332197
68	BA2482	negative	5.95848988053113
69	BA2594	negative	5.63898508100245
70	BA2747	negative	5.16996358060136
71	BA2561	negative	4.25338542457735
72	BA2567	negative	4.43461919303822
73	BA2906	negative	5.66896511766701
74	BA2956	negative	4.80215496386561
75	BA2474	negative	5.59924503664906
76	BA2737	negative	4.94737367870267
77	BA2110	positive	5.19905874334484
78	BA2992	negative	5.64537882327743
79	BA2220	negative	6.07098245209084
80	BA2063	negative	5.33137556428865
81	BA2772	negative	6.19299832162761
82	BA2935	positive	5.79321150053106
83	BA2260	negative	5.25212702368123
84	BA2948	negative	4.17486970202677
85	BA3296	negative	4.87132809398228
86	BA2524	negative	5.6860968528657
87	BA2811	positive	5.89400600049609
88	BA2540	negative	5.7964028219612
89	BA2928	negative	4.9459530906601
90	BA2302	negative	5.37196237255135
91	BA2651	negative	5.59101551435814
92	BA2619	negative	5.06069232646451
93	BA3013	positive	5.88406214865442
94	BA2405	positive	5.24575571846811
95	BA2856	negative	6.5181383405608
96	BA2377	positive	5.46663574912202
97	BA2499	negative	5.05115412774342
98	BA3023	negative	5.14333563165067
99	BA2095	negative	5.84550446886256
100	BA2275	negative	5.82467709721848
101	BA2901	negative	5.91677233397116
102	BA2387	negative	6.05237874936092
103	BA2962	positive	6.54204262926234
