	Sample	Feature	ExpressionGene
0	BA2409	n	5.89440299333517
1	BA2496	n	6.08237851607355
2	BA3037	n	6.6430484484285
3	BA2865	n	5.99605530428902
4	BA2751	n	6.18950223686314
5	BA2286	n	5.85069378244672
6	BA2488	n	6.14107496616557
7	BA3379	n	5.48165003338094
8	BA2887	n	5.56705100056312
9	BA2712	n	6.55232565838748
10	BA2068	n	5.02586431491849
11	BA2104	n	6.33368252669389
12	BA3124	n	5.89124416348565
13	BA2449	n	6.30418081628279
14	BA2235	n	6.48013079701668
15	BA3038	n	6.02896726775605
16	BA3006	n	6.36840696799515
17	BA2667	n	5.51310398165662
18	BA2239	n	5.7458954791197
19	BA2782	n	6.26033254809805
20	BA2649	n	6.02657524046515
21	BA2861	n	5.88444565778855
22	BA2134	n	6.01704720263967
23	BA2909	n	6.50002459426286
24	BA2653	n	6.5435898741168
25	BA2947	n	6.0298343370462
26	BA2162	n	6.58028734101557
27	BA2564	n	6.12552506853402
28	BA2597	y	7.31848514343172
29	BA3243	n	6.0456807736423
30	BA2446	n	6.13208464272519
31	BA2525	n	7.21621114040909
32	BA2876	n	7.14840411383597
33	BA2357	n	6.34594713892537
34	BA2546	n	6.13208464272519
35	BA2742	n	6.3028045984555
36	BA2316	n	6.15523951187803
37	BA2087	n	6.69580577134555
38	BA2148	n	6.92111028015582
39	BA3178	n	6.64464627075058
40	BA2072	n	6.21887740590051
41	BA2733	n	7.13596647021647
42	BA2995	n	6.19521896796153
43	BA2069	n	5.91437229465113
44	BA2681	n	6.41031606152443
45	BA2832	n	5.75528821055756
46	BA2600	n	6.23708437608245
47	BA3230	n	5.49794810844599
48	BA2731	n	6.23172881855595
49	BA2294	n	5.73552904725917
50	BA2816	n	6.34691329698472
51	BA2814	n	6.58405509008158
52	BA2631	n	5.69101987952385
53	BA2023	n	5.6837918460088
54	BA2375	n	6.27694818574979
55	BA2485	n	5.07164095305392
56	BA2455	n	6.85962983110872
57	BA2636	y	6.17556084584677
58	BA2325	n	6.57195133441217
59	BA2156	n	5.21149930924506
60	BA2511	n	6.65901439005133
61	BA2505	n	6.28462369436049
62	BA2871	n	6.37031994316104
63	BA2227	n	5.10908170058541
64	BA2812	n	5.83841841477399
65	BA2125	n	6.33826437905032
66	BA2603	n	5.93650668840212
67	BA2808	n	5.048394609855
68	BA2482	n	6.12947427780454
69	BA2594	n	5.51650915085515
70	BA2747	n	5.76371292639746
71	BA2561	n	5.21327609576147
72	BA2567	n	6.12552506853402
73	BA2906	n	6.32408741401117
74	BA2956	n	6.65845499115322
75	BA2474	n	6.1522898333018
76	BA2737	n	6.39979504855395
77	BA2110	n	5.77608779190297
78	BA2992	n	6.96703229824418
79	BA2220	n	7.54085820588458
80	BA2063	n	7.35202275514424
81	BA2772	n	6.2823542083032
82	BA2935	n	5.85615861273504
83	BA2260	n	6.71837477507922
84	BA2948	y	6.68015759773525
85	BA3296	n	6.17166961813264
86	BA2524	n	7.13596647021647
87	BA2811	n	6.53792906948021
88	BA2540	n	6.53938586035748
89	BA2928	n	6.48511945241293
90	BA2302	n	7.5196690047936
91	BA2651	n	6.79874731374986
92	BA2619	n	6.74390931891346
93	BA3013	n	6.21363363803942
94	BA2405	n	6.16651995068436
95	BA2856	n	6.98208266015901
96	BA2377	n	6.75251712721233
97	BA2499	y	6.39689952753953
