Sample	Feature	ExpressionGene
BA2409	negative	6.7240814115045
BA2496	positive	6.45599883472476
BA3037	positive	4.29267969728308
BA2865	negative	7.34082017175962
BA2751	positive	7.22625304922136
BA2286	negative	7.03335772337666
BA2488	negative	6.28733698625511
BA3379	positive	7.1045805500083
BA2887	negative	6.98275640527684
BA2712	negative	5.93038956442244
BA2068	negative	5.89521114196018
BA2104	negative	6.26429986711095
BA3124	negative	6.49248354368901
BA2449	negative	5.89918966262517
BA2235	negative	7.04704814373678
BA3038	negative	6.43046914091516
BA3006	positive	7.35202275514424
BA2667	negative	7.16215175411855
BA2239	negative	6.92833111291049
BA2782	negative	6.1881494364125
BA2649	positive	7.30861526987379
BA2861	negative	7.2179085684236
BA2134	negative	6.389795387917
BA2909	negative	6.00760401810435
BA2653	negative	6.64966424428309
BA2947	negative	7.0549889553605
BA2162	negative	5.66661596956027
BA2564	negative	6.33600766569699
BA2597	negative	5.30025672574144
BA3243	positive	6.79931174111644
BA2446	negative	7.02624764830014
BA2525	positive	5.33325727668396
BA2876	negative	4.87307091837154
BA2357	negative	5.73934974436077
BA2546	negative	5.98097884801574
BA2742	positive	6.87718695252014
BA2316	positive	6.92303478434711
BA2087	negative	6.1821095995856
BA2148	negative	4.5255236296775
BA3178	negative	7.16876088952225
BA2072	negative	6.8175184307766
BA2733	negative	5.01531695363561
BA2995	negative	5.64653817010519
BA2069	positive	7.49042755149826
BA2681	negative	6.47571845442986
BA2832	negative	6.54255345963774
BA2600	positive	5.11328125236518
BA3230	positive	6.6396645832219
BA2731	negative	5.43769371500229
BA2294	negative	7.27378385953679
BA2816	negative	6.35951832125277
BA2814	negative	6.732801148639
BA2631	negative	7.21053357648558
BA2023	negative	6.6639864599992
BA2375	negative	7.07994856692804
BA2485	positive	7.51413414557592
BA2455	negative	6.16950493399515
BA2636	negative	5.63282770326011
BA2325	negative	6.0844698592588
BA2156	negative	7.78123623973778
BA2511	negative	5.1329891862807
BA2505	negative	6.06427837502978
BA2871	negative	3.82296440324922
BA2227	negative	6.51302546929391
BA2812	negative	6.40314188601748
BA2125	negative	6.90814621424913
BA2603	negative	6.97110220501606
BA2808	positive	0.227105256821812
BA2482	negative	6.56583781452914
BA2594	negative	6.53249965977741
BA2747	negative	6.91069984449294
BA2561	negative	6.72062167573975
BA2567	negative	4.61468245344628
BA2906	negative	7.19145743010941
BA2956	negative	4.65298561876012
BA2474	negative	6.87788091401863
BA2737	negative	5.1731127627033
BA2110	positive	5.89165055148412
BA2992	negative	6.00599295147661
BA2220	negative	7.23974353995359
BA2063	negative	5.23357427325263
BA2772	negative	5.69028030333394
BA2935	positive	5.80651617633479
BA2260	negative	6.26972531039322
BA2948	negative	4.29566916323682
BA3296	negative	5.45893049861312
BA2524	negative	5.1674510313935
BA2811	positive	6.82008128976274
BA2540	negative	5.60231976530737
BA2928	negative	7.62437772428186
BA2302	negative	4.46338478207428
BA2651	negative	5.03323587286023
BA2619	negative	6.36467185423724
BA3013	positive	7.35390839708449
BA2405	positive	5.17133494272832
BA2856	negative	4.89451135230491
BA2377	positive	6.1522898333018
BA2499	negative	5.5722787954592
BA3023	negative	5.59326337181961
BA2095	negative	7.28899814708616
BA2275	negative	5.9092894586333
BA2901	negative	5.90353378741165
BA2387	negative	7.46363654414575
