Sample	Feature	ExpressionGene
BA2409	negative	5.57784205345213
BA2496	negative	4.91721018578494
BA3037	positive	5.79758031043752
BA2865	positive	3.82643284935341
BA2751	negative	5.09181307158236
BA2286	negative	6.06680993243889
BA2488	negative	6.115497606055
BA3379	negative	6.34548467937847
BA2887	negative	7.29687122589928
BA2712	negative	6.39979504855395
BA2068	positive	4.11937931431274
BA2104	positive	5.8741844767795
BA3124	negative	4.55984699428466
BA2449	negative	5.52613507813266
BA2235	positive	5.78265919367654
BA3038	negative	5.61854349527025
BA3006	positive	5.6136719252465
BA2667	negative	5.6533576160666
BA2239	positive	5.73973435709854
BA2782	positive	4.96056549164342
BA2649	negative	5.66896511766701
BA2861	negative	6.02537342172354
BA2134	negative	4.67851917211729
BA2909	negative	4.93787007420288
BA2653	negative	5.17988483740919
BA2947	negative	5.19270680337974
BA2162	negative	5.70411525165464
BA2564	negative	5.37049633306029
BA2597	negative	4.83969192429889
BA3243	negative	5.85221585492824
BA2446	negative	4.89556194108676
BA2525	positive	4.96790413366632
BA2876	negative	4.65902094233579
BA2357	negative	5.69333061318898
BA2546	negative	5.02586431491849
BA2742	negative	5.71875787711221
BA2316	negative	5.76958048788937
BA2087	negative	5.19306746583258
BA2148	negative	5.643896541446
BA3178	negative	4.6706843537504
BA2072	negative	5.26422678605003
BA2733	negative	5.24829517363935
BA2995	negative	4.66892449910139
BA2069	positive	4.62677440639043
BA2681	negative	5.15991412935849
BA2832	negative	5.05612890915165
BA2600	negative	5.89840678151491
BA3230	negative	5.71138116672011
BA2731	negative	5.69992958447881
BA2294	negative	5.79243605583809
BA2816	negative	4.98090324897363
BA2814	negative	4.7544864013138
BA2631	positive	5.4219819546052
BA2023	negative	4.78223236558204
BA2375	negative	5.58195119803049
BA2485	positive	5.81122081776697
BA2455	positive	5.06846235610609
BA2636	negative	5.20580811763554
BA2325	positive	5.76760186750385
BA2156	negative	5.96264354381231
BA2511	negative	4.49812951936181
BA2505	negative	5.66975458997346
BA2871	negative	4.56241346311177
BA2227	negative	5.90555861314736
BA2812	negative	4.71228778841804
BA2125	negative	2.83995764525686
BA2603	positive	5.43185845277898
BA2808	negative	4.27117193332197
BA2482	negative	5.95848988053113
BA2594	negative	5.63898508100245
BA2747	negative	5.16996358060136
BA2561	negative	4.25338542457735
BA2567	negative	4.43461919303822
BA2906	negative	5.66896511766701
BA2956	negative	4.80215496386561
BA2474	positive	5.59924503664906
BA2737	negative	4.94737367870267
BA2110	positive	5.19905874334484
BA2992	negative	5.64537882327743
BA2220	negative	6.07098245209084
BA2063	negative	5.33137556428865
BA2772	positive	6.19299832162761
BA2935	negative	5.79321150053106
BA2260	negative	5.25212702368123
BA2948	negative	4.17486970202677
BA3296	negative	4.87132809398228
BA2524	negative	5.6860968528657
BA2811	negative	5.89400600049609
BA2540	negative	5.7964028219612
BA2928	negative	4.9459530906601
BA2302	negative	5.37196237255135
BA2651	negative	5.59101551435814
BA2619	negative	5.06069232646451
BA3013	negative	5.88406214865442
BA2405	negative	5.24575571846811
BA2856	positive	6.5181383405608
BA2377	positive	5.46663574912202
BA2499	negative	5.05115412774342
BA3023	positive	5.14333563165067
BA2095	negative	5.84550446886256
BA2275	negative	5.82467709721848
BA2901	positive	5.91677233397116
BA2387	negative	6.05237874936092
BA2962	negative	6.54204262926234
BA2195	negative	5.37312143803315
BA2688	negative	5.02166116680108
BA2420	negative	5.65599688789121
BA2053	negative	5.96505632745959
BA2081	negative	5.57561187049385
BA2354	negative	5.32125964978542
BA3273	negative	5.30709421446943
