Sample	Feature	ExpressionGene
BA2409	negative	7.88494695067266
BA2496	positive	8.3156761580726
BA3037	positive	9.1755941413251
BA2865	negative	9.53484314535953
BA2751	positive	9.13897207935234
BA2286	negative	9.51078302100883
BA2488	negative	7.91111348596979
BA3379	positive	9.31328611186612
BA2887	negative	9.06304565250042
BA2712	negative	7.82549928808227
BA2068	negative	8.67821802831458
BA2104	negative	6.91599118004167
BA3124	negative	8.84307877151568
BA2449	negative	9.52036350053221
BA2235	negative	8.83362186336888
BA3038	negative	7.73462168625585
BA3006	positive	9.15245565249128
BA2667	negative	9.13720994130471
BA2239	negative	8.17428733914348
BA2782	negative	7.59101188148724
BA2649	positive	9.2429894144776
BA2861	negative	9.11460476788528
BA2134	negative	8.30037965468589
BA2909	negative	7.83704881770087
BA2653	negative	8.41556616709075
BA2947	negative	9.91920628125652
BA2162	negative	8.85577669200061
BA2564	negative	8.74800571415782
BA2597	negative	8.13547459853116
BA3243	positive	8.84307877151568
BA2446	negative	8.33784249776874
BA2525	positive	8.34456564828853
BA2876	negative	8.61151153389318
BA2357	negative	8.95777690896205
BA2546	negative	8.0301567645062
BA2742	positive	7.87584460904621
BA2316	positive	8.22855584188171
BA2087	negative	9.10147698629206
BA2148	negative	7.95609226155088
BA3178	negative	8.76897254396233
BA2072	negative	8.41135949860071
BA2733	negative	8.96458579397726
BA2995	negative	8.45209623715645
BA2069	positive	8.46185834013681
BA2681	negative	9.52517542791568
BA2832	negative	8.18813169577028
BA2600	positive	9.2429894144776
BA3230	positive	8.78108213178214
BA2731	negative	8.46185834013681
BA2294	negative	9.25517667754352
BA2816	negative	9.14863087419242
BA2814	negative	7.63755645913212
BA2631	negative	9.3561004357089
BA2023	negative	8.3311533449718
BA2375	negative	8.84941498844258
BA2485	positive	8.78899864293157
BA2455	negative	8.3156761580726
BA2636	negative	9.10713869224013
BA2325	negative	7.29687122589928
BA2156	negative	9.48238177689826
BA2511	negative	8.46430959418229
BA2505	negative	9.09230819306279
BA2871	negative	8.66689198102969
BA2227	negative	9.42251934116338
BA2812	negative	8.81487669872437
BA2125	negative	7.76334677298606
BA2603	negative	8.99558616821901
