	Sample	Feature	ExpressionGene
0	BA2409	y	385.228020780962
1	BA2496	y	350.98358687836867
2	BA3037	y	797.9145545121826
3	BA2865	y	936.7973710245058
4	BA2751	y	717.8080804640579
5	BA2055	n	43.69121161009207
6	BA2286	y	1328.999781594469
7	BA2488	y	455.1400430864378
8	BA3379	y	1383.461035426026
9	BA2887	y	833.5378119982483
10	BA2712	y	275.18527411516027
11	BA2068	y	591.6639941722485
12	BA2104	y	158.77373403179857
13	BA3124	y	477.8458167772209
14	BA2449	y	1681.7064353946707
15	BA2235	y	814.7086737810646
16	BA3038	y	713.6829370678516
17	BA3006	y	686.8338060948117
18	BA2667	y	699.1675473166935
19	BA2239	y	412.5526305973175
20	BA2782	y	411.25405969390783
21	BA2649	y	1080.6947366429338
22	BA2861	y	720.9004749239097
23	BA2134	y	394.3391348654157
24	BA2909	y	293.81904452986055
25	BA2653	y	479.9423668888565
26	BA2947	y	810.1165826021614
27	BA2162	y	778.2497983533087
28	BA2564	y	629.3532304016176
29	BA3043	n	279.9617955205242
30	BA2597	y	291.1802821431854
31	BA3243	y	982.3038385853376
32	BA2446	y	510.3299158814339
33	BA2525	y	452.6349581299297
34	BA2876	y	487.8495185887976
35	BA2357	y	794.657434437795
36	BA2546	y	415.89057639598445
37	BA2742	y	575.0250498710651
38	BA2316	y	413.38349335322766
39	BA2087	y	646.277790211756
40	BA2148	y	255.70209620655535
41	BA3178	y	594.9105526633041
42	BA2072	y	444.2673762143402
43	BA2733	y	514.8910059088427
44	BA2995	y	449.5155035490899
45	BA2069	y	669.1056490806965
46	BA2681	y	852.3623939733047
47	BA2832	y	407.43550035950415
48	BA2600	y	1026.358264270693
49	BA3230	y	851.0669537293826
50	BA2731	y	365.5634246419825
51	BA2294	y	848.8785684166138
52	BA2816	y	752.8378244322266
53	BA2814	y	293.71596549841337
54	BA2631	y	1104.972238981063
55	BA2023	y	432.430363504652
56	BA2375	y	710.0841410013136
57	BA2485	y	623.2291195662164
58	BA2455	y	391.66645988420186
59	BA2636	y	796.1060126394092
60	BA2325	y	220.1254937100288
61	BA2156	y	1074.5038515599235
62	BA2511	y	310.93955302551126
63	BA2505	y	918.0959413873074
64	BA2871	y	758.5105856403769
65	BA2227	y	1484.8600612508585
66	BA2812	y	749.312202327857
67	BA2125	y	407.5005611508458
68	BA2603	y	997.7895295090742
69	BA2808	y	469.8686963784686
70	BA2482	y	806.8147480497577
71	BA2594	y	471.76923698622
72	BA2747	y	772.1544821788654
73	BA2561	y	739.2354252150267
74	BA2567	y	277.4422268714489
75	BA2906	y	540.124421955162
76	BA2956	y	183.01066727214732
77	BA2474	y	576.5140768852344
78	BA2737	y	264.6952388675349
79	BA2006	n	9.731263616557731
80	BA2110	y	228.4360225865918
81	BA2915	n	193.79876254885744
82	BA2992	y	1041.5548462781858
83	BA2220	y	1088.5479229850198
84	BA2063	y	584.475008784876
85	BA2772	y	919.4501013639534
86	BA2935	y	465.6807513907135
87	BA2260	y	602.2486722673628
88	BA2948	y	449.2274923368851
89	BA3296	y	427.8514069316726
90	BA2524	y	932.2471493753278
91	BA2811	y	663.6167872221953
92	BA2540	y	590.9540621266428
93	BA2928	y	625.8136562924038
