Sample	Feature	ExpressionGene
BA2409	Bone Marrow Aspirate	6.66888521161026
BA2496	Bone Marrow Aspirate	6.87847286019697
BA3037	Bone Marrow Aspirate	7.81101053195418
BA2865	Bone Marrow Aspirate	7.04635072837336
BA2751	Leukapheresis	6.77246010495607
BA2286	Bone Marrow Aspirate	7.33073792117204
BA2488	Bone Marrow Aspirate	7.24053779186389
BA3379	Bone Marrow Aspirate	7.00010998499046
BA2887	Bone Marrow Aspirate	7.41889646736553
BA2712	Peripheral Blood	7.50539293842063
BA2068	Bone Marrow Aspirate	7.4914611939268
BA2104	Peripheral Blood	7.44951411714195
BA3124	Bone Marrow Aspirate	6.57560815980456
BA2449	Bone Marrow Aspirate	8.06147774301482
BA2235	Bone Marrow Aspirate	7.04635072837336
BA3038	Bone Marrow Aspirate	6.89245255653176
BA3006	Peripheral Blood	6.73983231150721
BA2667	Bone Marrow Aspirate	6.65958088429919
BA2239	Bone Marrow Aspirate	6.67392482770239
BA2782	Bone Marrow Aspirate	6.70809549173072
BA2649	Bone Marrow Aspirate	7.27898774790875
BA2861	Bone Marrow Aspirate	7.12189404339898
BA2134	Peripheral Blood	6.79404595569359
BA2909	Bone Marrow Aspirate	6.82793872143045
BA2653	Peripheral Blood	7.60044547310861
BA2947	Peripheral Blood	7.43138197639579
BA2162	Peripheral Blood	6.40264148496757
BA2564	Peripheral Blood	7.18398636132438
BA2597	Peripheral Blood	8.12977902219921
BA3243	Bone Marrow Aspirate	6.99925381802676
BA2446	Bone Marrow Aspirate	6.91265400996675
BA2525	Peripheral Blood	7.20386734649371
BA2876	Peripheral Blood	7.7729524118183
BA2357	Bone Marrow Aspirate	7.07994856692804
BA2546	Bone Marrow Aspirate	6.98137959105818
BA2742	Leukapheresis	6.89778124838191
BA2316	Bone Marrow Aspirate	6.82066158800154
BA2087	Peripheral Blood	8.16435812995303
BA2148	Peripheral Blood	8.08701091285537
BA3178	Peripheral Blood	6.92369940347749
BA2072	Bone Marrow Aspirate	6.9848366218031
BA2733	Peripheral Blood	8.23886821722062
BA2995	Bone Marrow Aspirate	8.4594113881339
BA2069	Bone Marrow Aspirate	6.79463806745523
BA2681	Bone Marrow Aspirate	6.89511146582289
BA2832	Peripheral Blood	7.26851020715081
BA2600	Peripheral Blood	7.65632337592004
BA3230	Peripheral Blood	6.59203093136997
BA2731	Peripheral Blood	7.67233847579442
BA2294	Bone Marrow Aspirate	7.42415546195164
BA2816	Bone Marrow Aspirate	7.47416545591404
BA2814	Peripheral Blood	7.04851156959908
BA2631	Bone Marrow Aspirate	7.07695814218809
BA2023	Bone Marrow Aspirate	6.9785897904033
BA2375	Peripheral Blood	7.02911174492955
BA2485	Bone Marrow Aspirate	6.72991592484699
BA2455	Peripheral Blood	7.79384765019346
BA2636	Peripheral Blood	7.45866975783138
BA2325	Peripheral Blood	7.62080780455831
BA2156	Bone Marrow Aspirate	7.00924527251429
BA2511	Peripheral Blood	7.47316503302079
BA2505	Peripheral Blood	7.65276972214058
BA2871	Peripheral Blood	7.73994866868774
BA2227	Bone Marrow Aspirate	7.86810697410873
BA2812	Peripheral Blood	6.51657057172327
BA2125	Bone Marrow Aspirate	6.96289154217268
BA2603	Bone Marrow Aspirate	6.6430484484285
BA2808	Peripheral Blood	7.95104961478815
BA2482	Bone Marrow Aspirate	7.10851364264035
BA2594	Bone Marrow Aspirate	7.33618294917006
BA2747	Peripheral Blood	7.1445927897216
BA2561	Bone Marrow Aspirate	6.37831338727117
BA2567	Peripheral Blood	6.73108967735957
BA2906	Peripheral Blood	7.24647814947882
BA2956	Peripheral Blood	8.51425498508966
BA2474	Bone Marrow Aspirate	7.02841397070837
BA2737	Peripheral Blood	8.27456876079558
BA2110	Bone Marrow Aspirate	7.01407346260423
BA2992	Bone Marrow Aspirate	7.88642489400613
BA2220	Bone Marrow Aspirate	7.28899814708616
BA2063	Peripheral Blood	6.94160900810377
BA2772	Peripheral Blood	7.73994866868774
BA2935	Peripheral Blood	7.5932544466496
BA2260	Peripheral Blood	7.31397253852267
BA2948	Peripheral Blood	7.66613976188412
BA3296	Bone Marrow Aspirate	6.59203093136997
BA2524	Peripheral Blood	8.52958832512444
BA2811	Bone Marrow Aspirate	7.64636707538027
BA2540	Bone Marrow Aspirate	7.72941398094
BA2928	Peripheral Blood	6.80787905159787
BA2302	Peripheral Blood	8.0760787079227
BA2651	Bone Marrow Aspirate	7.94145634611773
BA2619	Peripheral Blood	7.51413414557592
BA3013	Bone Marrow Aspirate	7.14840411383597
BA2405	Peripheral Blood	7.62437772428186
BA2856	Peripheral Blood	6.73222274372854
BA2377	Bone Marrow Aspirate	8.40379071339591
BA2499	Peripheral Blood	7.53734841909383
BA3023	Peripheral Blood	8.14513423086413
BA2095	Peripheral Blood	7.42415546195164
BA2275	Bone Marrow Aspirate	6.82008128976274
BA2901	Bone Marrow Aspirate	7.51084212363206
BA2387	Bone Marrow Aspirate	7.15951987646114
BA2962	Bone Marrow Aspirate	7.45571345371651
BA2195	Peripheral Blood	7.91426996698012
BA2688	Peripheral Blood	7.53197491812839
BA2420	Bone Marrow Aspirate	6.6892157543699
BA2053	Peripheral Blood	7.99573716734119
BA2081	Bone Marrow Aspirate	7.36910502551481
BA2354	Bone Marrow Aspirate	7.02978091514104
BA3273	Peripheral Blood	7.62806217739621
BA2893	Bone Marrow Aspirate	6.89318073804479
BA2044	Bone Marrow Aspirate	6.93558317816731
BA2489	Bone Marrow Aspirate	7.98067391429632
BA2908	Bone Marrow Aspirate	7.09047728148948
BA2054	Bone Marrow Aspirate	6.40264148496757
BA2872	Bone Marrow Aspirate	6.68070832768596
BA2041	Bone Marrow Aspirate	8.11666073243668
BA2464	Bone Marrow Aspirate	7.20465709297985
BA2902	Bone Marrow Aspirate	8.16644533071452
BA2541	Bone Marrow Aspirate	7.38062061343463
BA2843	Bone Marrow Aspirate	8.30909856685695
BA2497	Bone Marrow Aspirate	6.76359470107912
BA2718	Bone Marrow Aspirate	7.03549223810054
BA2575	Bone Marrow Aspirate	6.88614746987226
BA2593	Leukapheresis	6.50152491798344
BA2791	Bone Marrow Aspirate	7.91111348596979
BA2620	Bone Marrow Aspirate	7.11817234858432
BA2629	Bone Marrow Aspirate	7.06956103001791
BA2870	Bone Marrow Aspirate	6.8958209414819
BA2682	Peripheral Blood	7.53974354156668
BA2276	Bone Marrow Aspirate	7.27555120012057
BA2709	Bone Marrow Aspirate	7.76614073791854
BA2789	Bone Marrow Aspirate	6.98275640527684
BA2538	Peripheral Blood	8.83992016748168
BA2583	Bone Marrow Aspirate	7.67625068419832
BA2806	Peripheral Blood	7.86375133258917
BA2441	Peripheral Blood	7.66613976188412
BA2514	Bone Marrow Aspirate	8.12411003652868
BA2520	Peripheral Blood	8.37409825216549
BA2479	Peripheral Blood	7.35390839708449
BA2281	Bone Marrow Aspirate	7.41702873174962
BA2932	Bone Marrow Aspirate	6.88034277223335
BA2123	Bone Marrow Aspirate	7.99915514777274
BA2844	Bone Marrow Aspirate	7.7071077714624
BA2660	Bone Marrow Aspirate	6.98553956904008
BA2836	Peripheral Blood	8.23473317956582
BA2714	Peripheral Blood	6.99377561399407
BA2440	Bone Marrow Aspirate	7.70064711748054
BA2036	Peripheral Blood	6.801788717217
BA2828	Peripheral Blood	7.44741351807287
BA2952	Bone Marrow Aspirate	6.85335943019892
BA2410	Bone Marrow Aspirate	8.11104544817006
BA2139	Peripheral Blood	7.00288610035202
BA2051	Bone Marrow Aspirate	8.51934782702254
BA2532	Bone Marrow Aspirate	7.47416545591404
BA2494	Peripheral Blood	7.99915514777274
BA2748	Bone Marrow Aspirate	7.04988485075939
BA2622	Bone Marrow Aspirate	7.1743962727285
BA2970	Bone Marrow Aspirate	7.69023500088856
BA2839	Bone Marrow Aspirate	7.99739906746641
BA2868	Peripheral Blood	7.1445927897216
BA3011	Bone Marrow Aspirate	7.52879493976561
BA2052	Bone Marrow Aspirate	7.68013043810275
BA2510	Peripheral Blood	8.05801802157941
BA2691	Peripheral Blood	7.05647487229206
BA2374	Bone Marrow Aspirate	6.93420850135559
BA2804	Bone Marrow Aspirate	7.20800173217813
BA2675	Peripheral Blood	7.22951525991334
BA2031	Bone Marrow Aspirate	6.75597489483719
BA2198	Bone Marrow Aspirate	7.13044392794916
BA2066	Bone Marrow Aspirate	7.18078818168097
BA2344	Peripheral Blood	6.65069612456278
BA2459	Bone Marrow Aspirate	7.61833712147791
BA2229	Peripheral Blood	7.72941398094
BA2559	Bone Marrow Aspirate	7.58415033094325
BA2093	Bone Marrow Aspirate	6.84039491318719
BA2000	Leukapheresis	6.5550219238791
BA2425	Peripheral Blood	7.14764743423536
BA2905	Peripheral Blood	7.75227162313381
BA2304	Bone Marrow Aspirate	6.91918219556931
BA2976	Bone Marrow Aspirate	6.74898905678908
BA2386	Peripheral Blood	7.41008797800013
BA2035	Peripheral Blood	7.550843282623
BA2760	Bone Marrow Aspirate	7.68399828509427
BA2201	Bone Marrow Aspirate	6.84277692729058
BA2355	Bone Marrow Aspirate	8.16059641320183
BA2113	Bone Marrow Aspirate	7.06807720975175
BA2955	Bone Marrow Aspirate	6.87337102503918
BA2322	Bone Marrow Aspirate	7.80956394588893
BA2020	Bone Marrow Aspirate	7.10851364264035
BA2226	Bone Marrow Aspirate	7.30676049708217
BA2376	Bone Marrow Aspirate	6.88034277223335
BA2121	Bone Marrow Aspirate	7.47524977931761
BA2944	Peripheral Blood	7.44644074627456
BA2033	Peripheral Blood	8.7332018546727
BA2867	Bone Marrow Aspirate	7.91426996698012
BA2089	Leukapheresis	7.15951987646114
BA2224	Bone Marrow Aspirate	7.18556384102574
BA2046	Bone Marrow Aspirate	8.04242466385173
BA2972	Bone Marrow Aspirate	7.70840071464408
BA2978	Peripheral Blood	6.92898560318184
BA2851	Bone Marrow Aspirate	7.26066025557169
BA2587	Bone Marrow Aspirate	7.04635072837336
BA2024	Bone Marrow Aspirate	6.76359470107912
BA2426	Bone Marrow Aspirate	8.46676516104844
BA2271	Peripheral Blood	7.53303259081949
BA3004	Bone Marrow Aspirate	7.20712924024302
BA3010	Peripheral Blood	7.21300808308282
BA2662	Bone Marrow Aspirate	6.61275930528802
BA2658	Peripheral Blood	7.51191595859432
BA2512	Peripheral Blood	6.88742207164032
BA2109	Peripheral Blood	7.4382687261571
BA2242	Peripheral Blood	6.98688341334907
BA2132	Peripheral Blood	7.54856623986657
BA2846	Bone Marrow Aspirate	7.4333053034535
BA2521	Bone Marrow Aspirate	6.84657434431718
BA2885	Bone Marrow Aspirate	7.27205163282357
BA2639	Peripheral Blood	7.25358458154246
BA2775	Peripheral Blood	6.56583781452914
BA2402	Peripheral Blood	7.43138197639579
BA2097	Peripheral Blood	7.78401208165605
BA2399	Bone Marrow Aspirate	7.69160326863138
