Sample	Feature	ExpressionGene
BA2409	Bone Marrow Aspirate	7.04918884608735
BA2496	Bone Marrow Aspirate	7.41308925427417
BA3037	Bone Marrow Aspirate	7.32024083349665
BA2865	Bone Marrow Aspirate	7.38062061343463
BA2751	Leukapheresis	7.26424108951115
BA2286	Bone Marrow Aspirate	7.88191833711993
BA2488	Bone Marrow Aspirate	7.66988409314176
BA3379	Bone Marrow Aspirate	7.62806217739621
BA2887	Bone Marrow Aspirate	7.5098325342709
BA2712	Peripheral Blood	7.91895915389096
BA2068	Bone Marrow Aspirate	7.92045916247849
BA2104	Peripheral Blood	7.20712924024302
BA3124	Bone Marrow Aspirate	7.77581260088951
BA2449	Bone Marrow Aspirate	7.66369633945432
BA2235	Bone Marrow Aspirate	7.44242521067177
BA3038	Bone Marrow Aspirate	7.25611345915688
BA3006	Peripheral Blood	7.70582137825133
BA2667	Bone Marrow Aspirate	7.39349126897836
BA2239	Bone Marrow Aspirate	7.3445927403943
BA2782	Bone Marrow Aspirate	7.27805701193436
BA2649	Bone Marrow Aspirate	7.48163507084779
BA2861	Bone Marrow Aspirate	7.21463160604536
BA2134	Peripheral Blood	7.45053981568106
BA2909	Bone Marrow Aspirate	7.47212920454885
BA2653	Peripheral Blood	7.88642489400613
BA2947	Peripheral Blood	7.24138386390375
BA2162	Peripheral Blood	7.39043320737024
BA2564	Peripheral Blood	7.38361760058351
BA2597	Peripheral Blood	7.11817234858432
BA3243	Bone Marrow Aspirate	7.05292631391108
BA2446	Bone Marrow Aspirate	7.85777881958234
BA2525	Peripheral Blood	7.53197491812839
BA2876	Peripheral Blood	7.44644074627456
BA2357	Bone Marrow Aspirate	8.22036612888066
BA2546	Bone Marrow Aspirate	7.25271736240743
BA2742	Leukapheresis	7.40900238551148
BA2316	Bone Marrow Aspirate	7.42825345365406
BA2087	Peripheral Blood	7.3548407117676
BA2148	Peripheral Blood	7.39734461578024
BA3178	Peripheral Blood	8.06706072393759
BA2072	Bone Marrow Aspirate	7.24732283099868
BA2733	Peripheral Blood	7.76884228347361
BA2995	Bone Marrow Aspirate	7.52776715607633
BA2069	Bone Marrow Aspirate	7.86519796261888
BA2681	Bone Marrow Aspirate	7.78681257977187
BA2832	Peripheral Blood	7.7605970351598
BA2600	Peripheral Blood	7.59930957213068
BA3230	Peripheral Blood	7.80543655113692
BA2731	Peripheral Blood	6.99516443206292
BA2294	Bone Marrow Aspirate	7.72941398094
BA2816	Bone Marrow Aspirate	7.48382605156173
BA2814	Peripheral Blood	7.94314055717551
BA2631	Bone Marrow Aspirate	7.44839655086442
BA2023	Bone Marrow Aspirate	8.13747585819058
BA2375	Peripheral Blood	7.21542521128511
BA2485	Bone Marrow Aspirate	7.63041516939983
BA2455	Peripheral Blood	7.85931538761176
BA2636	Peripheral Blood	7.54625616208849
BA2325	Peripheral Blood	7.08148396341999
BA2156	Bone Marrow Aspirate	7.4372988989966
BA2511	Peripheral Blood	7.69160326863138
BA2505	Peripheral Blood	7.47316503302079
BA2871	Peripheral Blood	7.36252362510307
BA2227	Bone Marrow Aspirate	7.40900238551148
BA2812	Peripheral Blood	7.70330320958059
