Sample	Feature	ExpressionGene
BA2409	1	8.8525926437112
BA2496	1	6.65958088429919
BA3037	1	6.50698545533974
BA2865	1	9.61949185438657
BA2751	1	9.48875791800016
BA2286	1	9.18338030789918
BA2488	1	8.79328666582968
BA3379	1	9.83892848550566
BA2887	1	8.24509615455004
BA2712	2	8.65565049707964
BA2068	2	8.38100696139026
BA2104	1	9.13342062895717
BA3124	1	6.07264657026384
BA2449	1	5.80773323921587
BA2235	1	9.4917929010063
BA3038	1	6.73222274372854
BA3006	3	9.27569316532541
BA2667	1	10.040753132835
BA2239	1	9.55927298456459
BA2782	3	7.1956195388029
BA2649	1	8.94424486652991
BA2861	1	6.87718695252014
BA2134	1	6.92559422045597
BA2909	1	7.12505562496802
BA2653	1	-0.687378911865671
BA2947	1	8.7174580058356
BA2162	1	8.89122942781574
BA2564	1	8.08701091285537
BA2597	4	3.19146280756599
BA3243	2	9.75851596885508
BA2446	1	8.64171611871059
BA2525	4	3.80426788372329
BA2876	4	3.5928295499371
BA2357	2	8.1981158996604
BA2546	1	7.13359161213086
BA2742	1	8.91420804405317
BA2316	1	8.79328666582968
BA2087	2	9.3884596253967
BA2148	2	5.78615399709568
BA3178	3	10.0818938676199
BA2072	1	7.2925108116234
BA2733	2	7.77161485169371
BA2995	2	10.0007468429699
BA2069	1	9.2592593958878
BA2681	3	7.09568366825665
BA2832	2	8.72438748273975
BA2600	4	9.01306871894599
BA3230	1	7.54295367203655
BA2731	2	7.98067391429632
BA2294	4	8.89449191470128
BA2816	4	8.97142354261209
BA2814	3	9.25517667754352
BA2631	1	9.22687989289351
BA2023	1	8.37180321609369
BA2375	1	8.3972661940189
BA2485	1	9.87029536698913
BA2455	4	9.95541459791256
BA2636	4	7.24301197621157
BA2325	1	7.88342196520891
BA2156	1	8.70690950167434
BA2511	4	4.75484190831669
BA2505	4	9.27156918109996
BA2871	3	9.17171491689544
BA2227	1	9.90525526471174
BA2812	3	6.75946045637828
BA2125	1	6.44756726036546
BA2603	1	8.60608533344799
BA2808	4	8.67537853618004
BA2482	1	7.80956394588893
BA2594	1	9.56915130536806
BA2747	4	9.16398396797258
BA2561	3	9.87474271994728
BA2567	3	2.50793166232776
BA2906	1	10.7149459001776
BA2956	2	8.44966638628301
