	Sample	Feature	ExpressionGene
0	BA2751	y	13.92309366783434
1	BA2357	y	12.19949693229595
2	BA3178	n	11.343132947483015
3	BA2600	n	12.611281705199705
4	BA2455	n	12.375452361398644
5	BA2053	y	13.034239391027915
6	BA2276	n	9.934136281708742
7	BA2440	y	29.80936471999719
8	BA3010	y	13.643755520925405
9	BA3167	y	20.567990490892964
10	BA3229	y	29.721164245602424
