Sample	Feature	ExpressionGene
BA2409	Bone Marrow Aspirate	6.7240814115045
BA2496	Bone Marrow Aspirate	6.45599883472476
BA3037	Bone Marrow Aspirate	4.29267969728308
BA2865	Bone Marrow Aspirate	7.34082017175962
BA2751	Leukapheresis	7.22625304922136
BA2286	Bone Marrow Aspirate	7.03335772337666
BA2488	Bone Marrow Aspirate	6.28733698625511
BA3379	Bone Marrow Aspirate	7.1045805500083
BA2887	Bone Marrow Aspirate	6.98275640527684
BA2712	Peripheral Blood	5.93038956442244
BA2068	Bone Marrow Aspirate	5.89521114196018
BA2104	Peripheral Blood	6.26429986711095
BA3124	Bone Marrow Aspirate	6.49248354368901
BA2449	Bone Marrow Aspirate	5.89918966262517
BA2235	Bone Marrow Aspirate	7.04704814373678
BA3038	Bone Marrow Aspirate	6.43046914091516
BA3006	Peripheral Blood	7.35202275514424
BA2667	Bone Marrow Aspirate	7.16215175411855
BA2239	Bone Marrow Aspirate	6.92833111291049
BA2782	Bone Marrow Aspirate	6.1881494364125
BA2649	Bone Marrow Aspirate	7.30861526987379
BA2861	Bone Marrow Aspirate	7.2179085684236
BA2134	Peripheral Blood	6.389795387917
BA2909	Bone Marrow Aspirate	6.00760401810435
BA2653	Peripheral Blood	6.64966424428309
BA2947	Peripheral Blood	7.0549889553605
BA2162	Peripheral Blood	5.66661596956027
BA2564	Peripheral Blood	6.33600766569699
BA2597	Peripheral Blood	5.30025672574144
BA3243	Bone Marrow Aspirate	6.79931174111644
BA2446	Bone Marrow Aspirate	7.02624764830014
BA2525	Peripheral Blood	5.33325727668396
BA2876	Peripheral Blood	4.87307091837154
BA2357	Bone Marrow Aspirate	5.73934974436077
BA2546	Bone Marrow Aspirate	5.98097884801574
BA2742	Leukapheresis	6.87718695252014
BA2316	Bone Marrow Aspirate	6.92303478434711
BA2087	Peripheral Blood	6.1821095995856
BA2148	Peripheral Blood	4.5255236296775
BA3178	Peripheral Blood	7.16876088952225
BA2072	Bone Marrow Aspirate	6.8175184307766
BA2733	Peripheral Blood	5.01531695363561
BA2995	Bone Marrow Aspirate	5.64653817010519
BA2069	Bone Marrow Aspirate	7.49042755149826
BA2681	Bone Marrow Aspirate	6.47571845442986
BA2832	Peripheral Blood	6.54255345963774
BA2600	Peripheral Blood	5.11328125236518
BA3230	Peripheral Blood	6.6396645832219
BA2731	Peripheral Blood	5.43769371500229
BA2294	Bone Marrow Aspirate	7.27378385953679
BA2816	Bone Marrow Aspirate	6.35951832125277
BA2814	Peripheral Blood	6.732801148639
BA2631	Bone Marrow Aspirate	7.21053357648558
BA2023	Bone Marrow Aspirate	6.6639864599992
BA2375	Peripheral Blood	7.07994856692804
BA2485	Bone Marrow Aspirate	7.51413414557592
BA2455	Peripheral Blood	6.16950493399515
BA2636	Peripheral Blood	5.63282770326011
BA2325	Peripheral Blood	6.0844698592588
BA2156	Bone Marrow Aspirate	7.78123623973778
BA2511	Peripheral Blood	5.1329891862807
BA2505	Peripheral Blood	6.06427837502978
BA2871	Peripheral Blood	3.82296440324922
BA2227	Bone Marrow Aspirate	6.51302546929391
BA2812	Peripheral Blood	6.40314188601748
BA2125	Bone Marrow Aspirate	6.90814621424913
BA2603	Bone Marrow Aspirate	6.97110220501606
BA2808	Peripheral Blood	0.227105256821812
BA2482	Bone Marrow Aspirate	6.56583781452914
BA2594	Bone Marrow Aspirate	6.53249965977741
BA2747	Peripheral Blood	6.91069984449294
BA2561	Bone Marrow Aspirate	6.72062167573975
BA2567	Peripheral Blood	4.61468245344628
BA2906	Peripheral Blood	7.19145743010941
BA2956	Peripheral Blood	4.65298561876012
BA2474	Bone Marrow Aspirate	6.87788091401863
BA2737	Peripheral Blood	5.1731127627033
BA2110	Bone Marrow Aspirate	5.89165055148412
BA2992	Bone Marrow Aspirate	6.00599295147661
BA2220	Bone Marrow Aspirate	7.23974353995359
BA2063	Peripheral Blood	5.23357427325263
BA2772	Peripheral Blood	5.69028030333394
BA2935	Peripheral Blood	5.80651617633479
BA2260	Peripheral Blood	6.26972531039322
BA2948	Peripheral Blood	4.29566916323682
BA3296	Bone Marrow Aspirate	5.45893049861312
BA2524	Peripheral Blood	5.1674510313935
BA2811	Bone Marrow Aspirate	6.82008128976274
BA2540	Bone Marrow Aspirate	5.60231976530737
BA2928	Peripheral Blood	7.62437772428186
BA2302	Peripheral Blood	4.46338478207428
BA2651	Bone Marrow Aspirate	5.03323587286023
BA2619	Peripheral Blood	6.36467185423724
BA3013	Bone Marrow Aspirate	7.35390839708449
BA2405	Peripheral Blood	5.17133494272832
BA2856	Peripheral Blood	4.89451135230491
BA2377	Bone Marrow Aspirate	6.1522898333018
BA2499	Peripheral Blood	5.5722787954592
BA3023	Peripheral Blood	5.59326337181961
BA2095	Peripheral Blood	7.28899814708616
BA2275	Bone Marrow Aspirate	5.9092894586333
BA2901	Bone Marrow Aspirate	5.90353378741165
BA2387	Bone Marrow Aspirate	7.46363654414575
BA2962	Bone Marrow Aspirate	7.25790347094091
BA2195	Peripheral Blood	5.63436770223251
BA2688	Peripheral Blood	5.56596083132182
BA2420	Bone Marrow Aspirate	7.47416545591404
BA2053	Peripheral Blood	5.62530338833762
BA2081	Bone Marrow Aspirate	7.12814379144502
BA2354	Bone Marrow Aspirate	6.91137383646976
BA3273	Peripheral Blood	2.90245258168608
BA2893	Bone Marrow Aspirate	7.04851156959908
BA2044	Bone Marrow Aspirate	7.41702873174962
BA2489	Bone Marrow Aspirate	5.07550246590364
BA2908	Bone Marrow Aspirate	7.22867709025789
BA2054	Bone Marrow Aspirate	5.68192875741287
BA2872	Bone Marrow Aspirate	5.57710363902521
BA2041	Bone Marrow Aspirate	5.97482137009541
BA2464	Bone Marrow Aspirate	6.87466227370096
BA2902	Bone Marrow Aspirate	5.4000323249
BA2541	Bone Marrow Aspirate	7.19482368325309
BA2843	Bone Marrow Aspirate	4.89378286978426
BA2497	Bone Marrow Aspirate	6.42575430557831
BA2718	Bone Marrow Aspirate	7.56567805381962
BA2575	Bone Marrow Aspirate	6.39073862378253
BA2593	Leukapheresis	6.6263105848456
BA2791	Bone Marrow Aspirate	5.76878858309535
BA2620	Bone Marrow Aspirate	6.67392482770239
BA2629	Bone Marrow Aspirate	7.49256176412129
BA2870	Bone Marrow Aspirate	7.74666982029682
BA2682	Peripheral Blood	6.06213168198286
BA2276	Bone Marrow Aspirate	6.23256384367835
BA2709	Bone Marrow Aspirate	6.1833788007571
BA2789	Bone Marrow Aspirate	7.34082017175962
BA2538	Peripheral Blood	5.06527754778608
BA2583	Bone Marrow Aspirate	6.37732984108365
BA2806	Peripheral Blood	6.08621852980205
BA2441	Peripheral Blood	7.44839655086442
BA2514	Bone Marrow Aspirate	5.00447988229452
BA2520	Peripheral Blood	5.86536301251181
BA2479	Peripheral Blood	5.29451713018208
BA2281	Bone Marrow Aspirate	6.87788091401863
BA2932	Bone Marrow Aspirate	7.70582137825133
BA2123	Bone Marrow Aspirate	6.39599982532293
BA2844	Bone Marrow Aspirate	6.35627429889414
BA2660	Bone Marrow Aspirate	6.84098754890722
BA2836	Peripheral Blood	4.58619939617121
BA2714	Peripheral Blood	6.82188197814107
BA2440	Bone Marrow Aspirate	2.38194954250065
BA2036	Peripheral Blood	6.85895592875875
BA2828	Peripheral Blood	5.93777047922961
BA2952	Bone Marrow Aspirate	7.1445927897216
BA2410	Bone Marrow Aspirate	4.87481382301932
BA2139	Peripheral Blood	6.24185782368877
BA2051	Bone Marrow Aspirate	3.74222249554182
BA2532	Bone Marrow Aspirate	4.89906895806818
BA2494	Peripheral Blood	4.8850340180221
BA2748	Bone Marrow Aspirate	7.40707286933197
BA2622	Bone Marrow Aspirate	6.51970766408759
BA2970	Bone Marrow Aspirate	5.24755295562951
BA2839	Bone Marrow Aspirate	4.57050598081279
BA2868	Peripheral Blood	6.99309781087009
BA3011	Bone Marrow Aspirate	5.49620333322403
BA2052	Bone Marrow Aspirate	6.02245886806957
BA2510	Peripheral Blood	6.43793151264448
BA2691	Peripheral Blood	6.06843510757967
BA2374	Bone Marrow Aspirate	7.00642277827321
BA2804	Bone Marrow Aspirate	6.34503333401511
BA2675	Peripheral Blood	7.10235206017353
BA2031	Bone Marrow Aspirate	7.10925539195399
BA2198	Bone Marrow Aspirate	7.25440312060941
BA2066	Bone Marrow Aspirate	7.26938021173089
BA2344	Peripheral Blood	7.46260985261637
BA2459	Bone Marrow Aspirate	5.71368801694621
BA2229	Peripheral Blood	5.40590227988363
BA2559	Bone Marrow Aspirate	5.6290939324601
BA2093	Bone Marrow Aspirate	5.51092026987085
BA2000	Leukapheresis	7.17116786854616
BA2425	Peripheral Blood	5.8584977958134
BA2905	Peripheral Blood	5.49361387353109
BA2304	Bone Marrow Aspirate	6.02328497818552
BA2976	Bone Marrow Aspirate	6.4673102312229
BA2386	Peripheral Blood	5.5268548517384
BA2035	Peripheral Blood	7.1288906231397
BA2760	Bone Marrow Aspirate	5.41465485346035
BA2201	Bone Marrow Aspirate	7.07251029744415
BA2355	Bone Marrow Aspirate	4.41532323585857
BA2113	Bone Marrow Aspirate	6.94881589861991
