Sample	Feature	ExpressionGene
BA2409	negative	6.92693139302054
BA2496	positive	6.95344802847081
BA3037	positive	6.48412876670839
BA2865	negative	6.00760401810435
BA2751	positive	6.31675170697475
BA2286	negative	6.45505097585003
BA2488	negative	6.48013079701668
BA3379	positive	6.50804753914762
BA2887	negative	6.97450183109637
BA2712	negative	6.92833111291049
BA2068	negative	5.45489161608543
BA2104	negative	7.23215951369131
BA3124	negative	6.21887740590051
BA2449	negative	5.72290783455204
BA2235	negative	6.7903869995291
BA3038	negative	6.89644993218602
BA3006	positive	5.82392380814807
BA2667	negative	6.71895435387141
BA2239	negative	6.93558317816731
BA2782	negative	6.8911840063889
BA2649	positive	6.16992972400798
BA2861	negative	6.64966424428309
BA2134	negative	6.59999610931592
BA2909	negative	7.4827611671997
BA2653	negative	5.00447988229452
BA2947	negative	6.0228669992747
BA2162	negative	6.84335327492742
BA2564	negative	6.64518894120786
BA2597	negative	3.80075983876638
BA3243	positive	6.99175546936536
BA2446	negative	7.14921380328589
BA2525	positive	5.28648765336968
BA2876	negative	5.73014197003587
BA2357	negative	6.13375733254388
BA2546	negative	6.73222274372854
BA2742	positive	6.1188645712048
BA2316	positive	6.73745939965324
BA2087	negative	7.02698040559294
BA2148	negative	6.3674275206391
BA3178	negative	7.25358458154246
BA2072	negative	6.70026474055664
BA2733	negative	5.73362651887088
BA2995	negative	5.19628685284198
BA2069	positive	6.8090279726606
BA2681	negative	5.31829221630524
BA2832	negative	7.03623900558414
BA2600	positive	6.35117266997331
BA3230	positive	6.62521439483861
BA2731	negative	6.75831323775631
BA2294	negative	6.63058753997147
BA2816	negative	5.85615861273504
BA2814	negative	7.20635659773546
BA2631	negative	6.39926285688665
BA2023	negative	6.81394894542996
BA2375	negative	6.65187762334033
BA2485	positive	6.11503718341623
BA2455	negative	7.16953610700443
BA2636	negative	6.27603504625168
BA2325	negative	6.77246010495607
BA2156	negative	6.31205444786469
BA2511	negative	5.30233735609804
BA2505	negative	7.04851156959908
BA2871	negative	5.79243605583809
