	Sample	Feature	ExpressionGene
0	BA2409	negative	7.98898804212453
1	BA2496	positive	8.43277580504712
2	BA3037	positive	9.39562360946183
3	BA2865	negative	8.81487669872437
4	BA2751	positive	8.91601487826164
5	BA2286	negative	8.69824500910271
6	BA2488	negative	8.52190108216259
7	BA3379	positive	8.44724078411408
8	BA2887	negative	8.81798541280226
9	BA2712	negative	8.73025810259064
10	BA2068	negative	8.7629529869435
11	BA2104	negative	8.3558471237735
12	BA3124	negative	8.99211218550823
13	BA2449	negative	9.01658796485945
14	BA2235	negative	8.69536777456055
15	BA3038	negative	8.23679901175147
16	BA3006	positive	9.04860912314158
17	BA2667	negative	8.6472743085318
18	BA2239	negative	8.33337930026134
19	BA2782	negative	8.42559982560594
20	BA2649	positive	8.40900046313029
21	BA2861	negative	8.59260663428802
22	BA2134	negative	8.42321613548815
23	BA2909	negative	8.37135302575124
24	BA2653	negative	8.40379071339591
25	BA2947	negative	8.88329417040296
26	BA2162	negative	8.75995195431454
27	BA2564	negative	8.37870011521958
28	BA2597	negative	9.18123516021677
29	BA3243	positive	8.50664971851981
30	BA2446	negative	8.48407580140491
31	BA2525	positive	9.52036350053221
32	BA2876	negative	9.10341841676742
33	BA2357	negative	8.45209623715645
34	BA2546	negative	8.268195867683
35	BA2742	positive	8.43037965011906
36	BA2316	positive	8.30255392241405
37	BA2087	negative	8.54953218061743
38	BA2148	negative	8.32893113987774
39	BA3178	negative	8.67537853618004
40	BA2072	negative	8.39493145233583
41	BA2733	negative	8.8879736022598
42	BA2995	negative	9.4045391740165
43	BA2069	positive	8.19411260375688
44	BA2681	negative	8.75098362594822
45	BA2832	negative	8.90103696609653
46	BA2600	positive	9.00605305286098
47	BA3230	positive	8.54249270039127
48	BA2731	negative	8.55813210635661
49	BA2294	negative	8.74800571415782
50	BA2816	negative	8.66407371953991
51	BA2814	negative	8.28956252610494
52	BA2631	negative	8.79942491234482
53	BA2023	negative	8.18614443860235
54	BA2375	negative	8.3558471237735
55	BA2485	positive	8.89630209786589
56	BA2455	negative	8.75695672842528
57	BA2636	negative	8.672544374331
58	BA2325	negative	8.27883495411433
59	BA2156	negative	8.70980864868103
60	BA2511	negative	8.92415796681604
61	BA2505	negative	8.82734862624236
62	BA2871	negative	8.8879736022598
63	BA2227	negative	8.94424486652991
64	BA2812	negative	8.67537853618004
65	BA2125	negative	8.76595984417136
66	BA2603	negative	8.60067902691643
67	BA2808	positive	8.48906113697349
68	BA2482	negative	8.8525926437112
69	BA2594	negative	8.61151153389318
70	BA2747	negative	9.03429954865997
71	BA2561	negative	8.3603866090308
72	BA2567	negative	8.71271331389775
73	BA2906	negative	9.160132157513
74	BA2956	negative	9.18338030789918
75	BA2474	negative	9.14863087419242
76	BA2737	negative	9.02011485988608
77	BA2110	positive	8.67537853618004
78	BA2992	negative	8.69536777456055
79	BA2220	negative	8.20818067427413
80	BA2063	negative	9.23491479941431
81	BA2772	negative	9.12210512882866
82	BA2935	positive	8.824221356442
83	BA2260	negative	8.39960495989321
84	BA2948	negative	8.73910632748104
85	BA3296	negative	8.43998936441936
86	BA2524	negative	8.71562351354988
87	BA2811	positive	8.65285322774346
88	BA2540	negative	8.97142354261209
89	BA2928	negative	8.51679913189176
90	BA2302	negative	9.1755941413251
91	BA2651	negative	8.92415796681604
92	BA2619	negative	8.8879736022598
93	BA3013	positive	8.84624370479657
94	BA2405	positive	8.81798541280226
95	BA2856	negative	8.61151153389318
96	BA2377	positive	8.11098473910268
97	BA2499	negative	8.8525926437112
98	BA3023	negative	8.77199110438686
99	BA2095	negative	8.43517613550052
100	BA2275	negative	8.21629115879124
101	BA2901	negative	8.13938594647296
102	BA2387	negative	8.8525926437112
103	BA2962	positive	8.59798330037588
104	BA2195	negative	8.74800571415782
105	BA2688	negative	8.99569456808485
106	BA2420	negative	8.91420804405317
107	BA2053	negative	8.46922505155083
108	BA2081	negative	8.79022656584331
109	BA2354	negative	8.38979342299319
110	BA3273	negative	9.1087191158229
111	BA2893	positive	9.11460476788528
112	BA2044	negative	8.54508752883457
113	BA2489	negative	8.5872495962732
114	BA2908	negative	8.50277388292747
115	BA2054	negative	8.3695120975799
116	BA2872	negative	8.3156761580726
117	BA2041	negative	8.83676787171411
118	BA2464	negative	8.18416035809344
119	BA2902	positive	8.99906762077278
120	BA2541	negative	8.94087956106744
121	BA2843	positive	9.4045391740165
122	BA2497	negative	8.15284092667829
123	BA2718	negative	8.63894476137773
124	BA2575	negative	8.21629115879124
125	BA2593	positive	9.64691731252063
126	BA2791	negative	8.90103696609653
127	BA2620	positive	8.44966638628301
128	BA2629	negative	9.40901547409309
129	BA2870	negative	8.47910806756512
130	BA2682	negative	8.84624370479657
131	BA2276	negative	8.70401585675217
132	BA2709	negative	8.63894476137773
133	BA2789	negative	9.21490111990201
134	BA2538	negative	9.1872873383188
135	BA2583	negative	8.79635277497105
136	BA2806	positive	9.11835064360706
137	BA2441	negative	9.30065851731011
138	BA2514	negative	8.66029258022104
139	BA2520	negative	8.88148184246882
140	BA2479	negative	9.26099325755712
141	BA2281	positive	8.57394218930808
142	BA2932	positive	8.75995195431454
143	BA2123	negative	8.94761722776196
144	BA2844	negative	8.73025810259064
145	BA2660	positive	8.70112769787832
146	BA2836	negative	8.61423212805534
147	BA2714	negative	8.60879594020241
148	BA2440	negative	8.60337970015667
149	BA2036	negative	8.97829037472744
150	BA2828	negative	8.82110029202306
151	BA2952	negative	7.98067391429632
152	BA2410	positive	9.07761127342397
153	BA2139	positive	8.68676863894814
154	BA2051	negative	8.71271331389775
155	BA2532	negative	9.05220627117217
156	BA2494	negative	8.88148184246882
157	BA2748	negative	8.74800571415782
158	BA2622	negative	8.7332018546727
159	BA2970	positive	8.79328666582968
160	BA2839	positive	9.07761127342397
161	BA2868	negative	8.8717935877338
162	BA3011	positive	8.47784635337876
163	BA2052	negative	8.86216405394702
164	BA2510	negative	9.00255657247606
165	BA2691	negative	8.56601564488201
166	BA2374	positive	8.41372261793503
167	BA2804	negative	8.08518191159815
168	BA2675	positive	8.75396729152058
169	BA2031	negative	8.42559982560594
170	BA2198	negative	8.64449262965366
171	BA2066	negative	8.31787605128572
172	BA2344	negative	8.67537853618004
173	BA2459	positive	8.37364430583731
174	BA2229	negative	8.56865303112435
175	BA2559	positive	8.56338303703764
176	BA2093	negative	8.21629115879124
177	BA2000	positive	8.46430959418229
178	BA2425	negative	8.62153057515291
179	BA2905	negative	8.58457840504288
180	BA2304	negative	8.3695120975799
181	BA2976	negative	8.21222936163239
182	BA2386	negative	8.93752128537319
183	BA2035	positive	9.08862153045619
184	BA2760	negative	8.34232080533324
185	BA2201	positive	8.03884116383771
186	BA2355	negative	9.01306871894599
187	BA2113	negative	8.13348180994884
188	BA2955	positive	8.6697155276332
189	BA2322	negative	8.36266215228094
190	BA2020	positive	8.43037965011906
191	BA2226	negative	8.57129520837751
192	BA2376	negative	8.59798330037588
193	BA2121	negative	8.36722488709977
194	BA2944	negative	8.49657233882556
195	BA2033	negative	8.5117153749805
196	BA2867	negative	8.17036010262912
197	BA2089	negative	8.15090969693391
198	BA2224	negative	8.7629529869435
199	BA2046	negative	9.0307417478067
200	BA2972	negative	8.77804587995587
201	BA2978	negative	8.13747585819058
202	BA2851	negative	8.55029123602985
203	BA2587	negative	8.20414503388581
204	BA2024	positive	8.08335570616425
205	BA2426	negative	8.60879594020241
206	BA2271	negative	8.55813210635661
207	BA3004	positive	8.92415796681604
208	BA3010	negative	8.56338303703764
209	BA2662	positive	8.20414503388581
210	BA2658	negative	9.05942450247106
211	BA2512	negative	8.42798766039968
212	BA2109	negative	8.27244095196937
213	BA2242	negative	9.26745559419095
214	BA2132	positive	8.99906762077278
215	BA2846	negative	8.77501554362266
216	BA2521	positive	8.69249597847146
217	BA2885	negative	8.17625565039323
218	BA2639	negative	8.48158973981744
219	BA2775	negative	8.8879736022598
220	BA2402	negative	8.74800571415782
221	BA2097	positive	9.03429954865997
222	BA2399	positive	9.160132157513
223	BA2174	negative	8.61695773628636
224	BA3001	negative	8.8717935877338
225	BA2911	positive	8.86857724833819
226	BA2311	negative	8.672544374331
227	BA3040	negative	8.43998936441936
228	BA2724	negative	8.79328666582968
229	BA2821	negative	8.67537853618004
230	BA2233	negative	8.85577669200061
231	BA2744	positive	8.96117775713075
232	BA2501	positive	8.68106286594684
233	BA2301	negative	8.6361785433996
234	BA2880	negative	8.38563253120242
235	BA2621	negative	8.69536777456055
236	BA2866	negative	8.73025810259064
237	BA2212	negative	8.80250309714617
238	BA2477	negative	8.48906113697349
239	BA2685	negative	8.68391306436784
240	BA2273	negative	8.99558616821901
241	BA2124	negative	8.84806156927188
242	BA2400	negative	8.89122942781574
243	BA2762	positive	9.04143859741613
244	BA2312	negative	8.99558616821901
245	BA2813	positive	9.12210512882866
246	BA2211	positive	8.96297616127633
247	BA2171	positive	8.68106286594684
248	BA2746	positive	8.81487669872437
249	BA2798	negative	8.99906762077278
250	BA2588	negative	8.77501554362266
251	BA2296	negative	8.75396729152058
252	BA2300	negative	8.83362186336888
253	BA2545	negative	8.59260663428802
254	BA2840	negative	8.50849537330422
255	BA2528	negative	8.80250309714617
256	BA2646	negative	8.38563253120242
257	BA2926	negative	8.824221356442
258	BA2272	positive	8.86216405394702
259	BA2306	negative	8.80250309714617
260	BA2726	negative	8.268195867683
261	BA2234	negative	8.2409408040855
262	BA2022	positive	8.47663077360064
263	BA2037	negative	8.3156761580726
264	BA2184	negative	8.91420804405317
265	BA3009	negative	9.4917929010063
266	BA2442	positive	8.62516478231551
267	BA2882	negative	8.73910632748104
268	BA2570	negative	8.68391306436784
269	BA2721	positive	8.92415796681604
270	BA2728	negative	8.16059641320183
271	BA2098	negative	8.268195867683
272	BA2951	negative	8.82734862624236
273	BA2778	negative	8.3972661940189
274	BA3153	negative	9.2389471182711
275	BA2820	positive	8.52702131941912
276	BA2704	positive	9.09600320401444
277	BA2584	negative	8.63341745058943
278	BA3079	negative	8.6472743085318
279	BA2361	negative	8.5555137585582
280	BA2472	negative	8.7214605815193
281	BA2047	positive	8.46676516104844
282	BA2101	negative	9.27569316532541
283	BA2082	negative	8.46185834013681
284	BA2456	negative	9.07761127342397
285	BA2175	negative	8.79942491234482
286	BA2507	negative	8.58992566833602
287	BA2563	positive	8.77501554362266
288	BA2984	negative	8.66126072825912
289	BA2414	positive	8.63894476137773
290	BA2697	negative	8.33299115221922
291	BA2644	negative	8.54768703664719
292	BA2011	negative	8.66126072825912
293	BA2217	negative	8.60067902691643
294	BA2454	negative	8.89449191470128
295	BA2776	positive	8.61151153389318
296	BA2135	negative	8.92415796681604
297	BA2914	negative	8.3156761580726
298	BA2500	negative	8.38100696139026
299	BA3108	negative	8.71271331389775
300	BA2303	positive	8.65285322774346
301	BA2160	negative	9.0307417478067
