	Sample	Feature	ExpressionGene
0	BA2409	1	7.01613705435711
1	BA2496	1	7.00146186913291
2	BA3037	1	7.13756401534747
3	BA2865	1	7.25790347094091
4	BA2751	1	7.45167143306165
5	BA2286	1	7.44544500262934
6	BA2488	1	7.66369633945432
7	BA3379	1	7.48163507084779
8	BA2887	1	7.17999658780694
9	BA2712	2	6.61925110660737
10	BA2068	2	6.91918219556931
11	BA2104	1	6.52889213798317
12	BA3124	1	6.90032088066256
13	BA2449	1	7.5075244144456
14	BA2235	1	7.30496309649231
15	BA3038	1	6.97318609681243
16	BA3006	3	6.75716311747521
17	BA2667	1	7.37002936753922
18	BA2239	1	7.00490622738367
19	BA2782	3	6.90296785302656
20	BA2649	1	7.13433489569232
21	BA2861	1	7.1288906231397
22	BA2134	1	6.8867637487898
23	BA2909	1	7.15327818681819
24	BA2653	1	6.91854859965898
25	BA2947	1	6.83087293035871
26	BA2162	1	7.13917152831013
27	BA2564	1	6.7928687930301
28	BA2597	4	7.11965805588277
29	BA3243	2	7.3212161814573
30	BA2446	1	6.96156655492073
31	BA2525	4	6.92833111291049
32	BA2876	4	6.93152855508892
33	BA2357	2	6.50152491798344
34	BA2546	1	7.08148396341999
35	BA2742	1	7.16132716982423
36	BA2316	1	7.02125424605895
37	BA2087	2	7.01200936090574
38	BA2148	2	6.98553956904008
39	BA3178	3	6.77605663940291
40	BA2072	1	6.86965319256556
41	BA2733	2	7.00288610035202
42	BA2995	2	6.98958107037054
43	BA2069	1	6.88802086010583
44	BA2681	3	7.40510623344956
45	BA2832	2	7.25976697827341
46	BA2600	4	6.59311218108753
47	BA3230	1	7.26150324021213
48	BA2731	2	6.38599164256093
49	BA2294	4	7.1639233124779
50	BA2816	4	6.53145543602281
51	BA2814	3	6.74612605168156
52	BA2631	1	7.20308831152753
53	BA2023	1	6.44227342376241
54	BA2375	1	7.06956103001791
55	BA2485	1	6.89245255653176
56	BA2455	4	6.60264971813175
57	BA2636	4	7.09779989974783
58	BA2325	1	6.60315866621686
59	BA2156	1	7.48815372498195
60	BA2511	4	6.73692509275104
61	BA2505	4	6.62136909185019
62	BA2871	3	6.79989991305165
63	BA2227	1	5.73627139725326
64	BA2812	3	6.34968576405384
65	BA2125	1	7.35298985161002
66	BA2603	1	7.36623727973933
67	BA2808	4	6.85335943019892
68	BA2482	1	7.19643196455649
69	BA2594	1	7.18556384102574
70	BA2747	4	6.54553839134552
71	BA2561	3	6.30187774864901
72	BA2567	3	7.15405516097568
73	BA2906	1	7.54191215313676
74	BA2956	2	6.96771636784235
75	BA2474	1	7.17761745050204
76	BA2737	2	6.98275640527684
77	BA2110	1	7.09710413510838
78	BA2992	4	7.29599106177635
79	BA2220	1	7.18812871773308
80	BA2063	2	7.07919944865791
81	BA2772	2	7.19482368325309
82	BA2935	4	6.81394894542996
83	BA2260	3	6.58405509008158
84	BA2948	3	7.08440089746741
85	BA3296	1	7.42202383501609
86	BA2524	4	6.945568125872
87	BA2811	1	7.22294227292879
88	BA2540	4	6.94160900810377
89	BA2928	1	6.90492530830845
90	BA2302	4	7.07180826529373
91	BA2651	4	7.57131151688563
92	BA2619	1	8.1981158996604
93	BA3013	4	6.87084783224833
94	BA2405	3	6.41227021268222
95	BA2856	3	7.34082017175962
96	BA2377	2	7.13596647021647
97	BA2499	2	5.94139776988852
98	BA3023	4	7.40900238551148
99	BA2095	1	7.15078589361001
100	BA2275	1	7.39139112472357
101	BA2901	2	7.11440294806697
102	BA2387	1	7.13121480456278
103	BA2962	1	6.9468889159387
104	BA2195	4	7.0594253136799
105	BA2688	2	7.38257507273258
106	BA2420	1	7.47524977931761
107	BA2053	2	7.08598210070988
108	BA2081	1	6.97794904447586
109	BA2354	1	7.2977714926992
110	BA3273	2	6.8791208631907
111	BA2893	3	6.80299244523417
112	BA2044	1	7.07103568667065
113	BA2489	2	6.49897356885038
114	BA2908	1	7.86519796261888
115	BA2054	3	6.92174677642902
116	BA2872	1	7.26851020715081
117	BA2041	2	7.37396310701658
118	BA2464	1	7.42090370210596
119	BA2902	4	6.3548930381601
120	BA2541	1	7.18731663184627
121	BA2843	4	6.36039084913799
122	BA2497	1	6.92239609110895
123	BA2718	1	6.9924430115513
124	BA2575	1	6.93954050250455
125	BA2593	3	6.31392402409234
126	BA2791	2	7.41702873174962
127	BA2620	1	7.30676049708217
128	BA2629	1	7.19312453230448
129	BA2870	1	4.92698857880871
130	BA2682	4	6.27558206925265
131	BA2276	2	7.14383843051354
132	BA2709	2	6.6886775034689
133	BA2789	1	7.1030737643179
134	BA2538	2	6.40408638633923
135	BA2583	5	6.71095851013656
136	BA2806	2	6.68537166285797
137	BA2441	1	7.20886689454596
138	BA2514	2	6.89441914208329
139	BA2520	5	6.20314139469901
140	BA2479	5	6.88614746987226
141	BA2281	1	7.08521741719084
142	BA2932	1	7.39444593270682
143	BA2123	2	7.41107466475047
144	BA2844	2	6.67668520784891
145	BA2660	1	7.2456266527422
146	BA2836	2	6.39832221441364
147	BA2714	1	7.26150324021213
148	BA2440	5	6.99719018449603
149	BA2036	3	7.1030737643179
150	BA2828	1	6.69027313849037
151	BA2952	1	6.80116720365205
152	BA2410	2	6.66888521161026
153	BA2139	3	6.85206790796753
154	BA2051	5	7.04851156959908
155	BA2532	2	7.44544500262934
156	BA2494	5	6.8867637487898
157	BA2748	1	7.18812871773308
158	BA2622	1	7.25271736240743
159	BA2970	2	6.8791208631907
160	BA2839	2	7.35390839708449
161	BA2868	3	6.74898905678908
162	BA3011	1	7.14612289543671
163	BA2052	2	7.18644077892568
164	BA2510	5	6.51302546929391
165	BA2691	1	6.89441914208329
166	BA2374	1	7.02841397070837
167	BA2804	5	6.76656262392125
168	BA2675	1	7.22867709025789
169	BA2031	1	4.56906795706363
170	BA2198	3	7.27555120012057
171	BA2066	1	6.78865136154736
172	BA2344	3	6.77360382440632
173	BA2459	2	7.06520657071416
174	BA2229	5	7.23390393878716
175	BA2559	5	7.37967634115988
176	BA2093	1	6.99175546936536
177	BA2000	3	7.04704814373678
178	BA2425	1	6.83087293035871
179	BA2905	5	6.22807535432375
180	BA2304	3	6.69300731767576
181	BA2976	1	6.98137959105818
182	BA2386	2	7.13756401534747
183	BA2035	1	7.36252362510307
184	BA2760	5	7.12505562496802
185	BA2201	1	7.12115659158764
186	BA2355	5	7.40305574053771
187	BA2113	1	6.00134650129498
188	BA2955	1	6.95615389337193
189	BA2322	1	6.61117532741348
190	BA2020	3	7.01917646703683
191	BA2226	1	7.05872015868136
192	BA2376	1	6.82008128976274
193	BA2121	1	6.77720928573593
194	BA2944	3	6.86772375181213
195	BA2033	5	7.05872015868136
196	BA2867	2	6.94945791531145
197	BA2089	1	5.04480085516079
198	BA2224	1	7.12040364606583
199	BA2046	2	7.02052497875875
200	BA2972	1	6.54096638153352
201	BA2978	1	6.98137959105818
202	BA2851	1	7.20712924024302
203	BA2587	1	6.97592290315855
204	BA2024	1	7.19903013947942
205	BA2426	5	6.41651938191685
206	BA2271	1	7.25611345915688
207	BA3004	1	6.76065503993724
208	BA3010	6	5.23393055454516
209	BA2662	1	6.68593691853273
210	BA2658	1	6.97518866229435
211	BA2512	3	6.74390931891346
212	BA2109	1	7.14070376063247
213	BA2242	1	6.59785150913547
214	BA2132	6	6.78683353920324
215	BA2846	1	6.56532526138634
216	BA2521	1	7.09264925249317
217	BA2885	1	6.79581543973709
218	BA2639	1	7.28989199463087
219	BA2775	3	6.75194526906574
220	BA2402	1	7.1173855294893
221	BA2097	4	6.91137383646976
222	BA2399	2	6.70866157146442
223	BA2174	1	7.11661408634118
224	BA3001	1	7.3992058452309
225	BA2911	1	7.04635072837336
226	BA2311	2	6.5851771545889
227	BA3040	4	6.91984233462761
228	BA2724	2	6.51708902749809
229	BA2821	1	7.08068398565122
230	BA2233	4	6.20613451857404
231	BA2744	1	6.96352997566574
232	BA2501	3	7.11288822976142
233	BA2301	5	6.95685605328487
234	BA2880	5	7.12964479628402
235	BA2621	6	6.57509033573893
236	BA2866	4	6.53792906948021
237	BA2212	2	6.07775440645337
238	BA2477	1	7.25008508374438
239	BA2685	6	7.12115659158764
240	BA2273	6	6.76476869070353
241	BA2124	3	6.76957967246072
242	BA2400	1	6.69027313849037
243	BA2762	2	6.51402356062823
244	BA2312	3	7.00146186913291
245	BA2813	5	6.54408446340443
246	BA2211	1	6.85206790796753
247	BA2171	1	7.08297551023298
248	BA2746	5	6.61328782678973
249	BA2798	6	6.82008128976274
250	BA2588	1	7.06302085430374
251	BA2296	1	7.21542521128511
252	BA2300	3	7.35298985161002
253	BA2545	1	7.20073563164426
254	BA2840	1	6.6892157543699
