	Sample	Feature	ExpressionGene
0	BA2409	negative	4.08953411027778
1	BA2496	positive	4.22136650202706
2	BA3037	positive	9.22687989289351
3	BA2865	negative	10.0543370402648
4	BA2751	positive	6.91069984449294
5	BA2286	negative	6.84098754890722
6	BA2488	negative	8.16840116234166
7	BA3379	positive	6.11039522609915
8	BA2887	negative	5.05929023106165
9	BA2712	negative	2.26275670492429
10	BA2068	negative	8.95777690896205
11	BA2104	negative	0.732935262992316
12	BA3124	negative	5.77221027466017
13	BA2449	negative	5.21327609576147
14	BA2235	negative	6.83214250556656
15	BA3038	negative	6.41227021268222
16	BA3006	positive	7.99915514777274
17	BA2667	negative	6.50152491798344
18	BA2239	negative	4.89696755761679
19	BA2782	negative	5.97890641593254
20	BA2649	positive	7.15798365655759
21	BA2861	negative	7.44839655086442
22	BA2134	negative	5.66361114365051
23	BA2909	negative	7.51630069461518
24	BA2653	negative	8.67721676583393
25	BA2947	negative	8.5971359914493
26	BA2162	negative	9.31751716888528
27	BA2564	negative	4.70523791699629
28	BA2597	negative	9.36650856672567
29	BA3243	positive	9.58909503454725
30	BA2446	negative	2.31812232252383
31	BA2525	positive	5.24865361107735
32	BA2876	negative	5.79758031043752
33	BA2357	negative	5.50571962151203
34	BA2546	negative	3.0112376490771
35	BA2742	positive	3.66797907398221
36	BA2316	positive	3.22495437973645
37	BA2087	negative	2.55585093682386
38	BA2148	negative	8.16059641320183
39	BA3178	negative	-0.106092733460167
40	BA2072	negative	5.14543140849029
41	BA2733	negative	5.32125964978542
42	BA2995	negative	1.87147539953468
43	BA2069	positive	1.06756511195893
44	BA2681	negative	7.58759859001841
45	BA2832	negative	8.69249597847146
46	BA2600	positive	6.59949061589029
47	BA3230	positive	7.22951525991334
48	BA2731	negative	4.76216052725516
49	BA2294	negative	7.90950778255697
50	BA2816	negative	1.63244056607344
51	BA2814	negative	5.88643954120856
52	BA2631	negative	8.0760787079227
53	BA2023	negative	-0.126036792393191
54	BA2375	negative	7.68273154484305
55	BA2485	positive	9.30657970599922
56	BA2455	negative	4.2507446186302
57	BA2636	negative	9.22287720595147
58	BA2325	negative	4.5269559134182
59	BA2156	negative	8.22650342209935
60	BA2511	negative	7.6112304020112
61	BA2505	negative	7.27462693268534
62	BA2871	negative	3.03505636097059
63	BA2227	negative	7.50002964161751
64	BA2812	negative	2.68530372380301
65	BA2125	negative	6.27380663380772
66	BA2603	negative	7.93187727167438
67	BA2808	positive	8.47415784691615
68	BA2482	negative	8.45696872743274
69	BA2594	negative	4.34871319583887
70	BA2747	negative	8.01284698319857
71	BA2561	negative	0.106733079748621
72	BA2567	negative	3.87651804611081
73	BA2906	negative	2.27825644198579
74	BA2956	negative	3.23073632692797
75	BA2474	negative	8.0044307958278
76	BA2737	negative	0.583388534420479
77	BA2110	positive	4.92630002359127
78	BA2992	negative	3.78491798790536
79	BA2220	negative	9.160132157513
80	BA2063	negative	3.02935460711532
81	BA2772	negative	8.79942491234482
