	Sample	Feature	ExpressionGene
0	BA2409	y	5.335638013516848
1	BA2496	y	4.413315151161343
2	BA3037	y	3.560208607567682
3	BA2865	y	6.063684890259434
4	BA2751	y	6.898398048565869
5	BA2055	n	4.345256847097649
6	BA2286	y	6.7743114544895136
7	BA2488	y	6.481372505584559
8	BA3379	y	9.907754367966872
9	BA2887	y	6.56007403071066
10	BA2712	y	7.203846810873546
11	BA2068	y	18.355853161765303
12	BA2104	y	1.8852928899651
13	BA3124	y	6.529968711843278
14	BA2449	y	6.396285146525121
15	BA2235	y	6.150150874326986
16	BA3038	y	8.525039525459805
17	BA3006	y	7.887406418836374
18	BA2667	y	5.179103667139669
19	BA2239	y	3.990381066613173
20	BA2782	y	8.397264195881215
21	BA2649	y	11.37103738461929
22	BA2861	y	6.545294633285072
23	BA2134	y	4.036120566317373
24	BA2909	y	4.683284513195718
25	BA2653	y	6.189312757173702
26	BA2947	y	8.752448133917666
27	BA2162	y	8.849822115908271
28	BA2564	y	5.953373950181264
29	BA3043	n	5.7347037555727605
30	BA2597	y	5.527468741435484
31	BA3243	y	9.101669593295048
32	BA2446	y	9.845302131772312
33	BA2525	y	5.466561367386181
34	BA2876	y	7.570218934013556
35	BA2357	y	7.213802053964256
36	BA2546	y	5.728219614595158
37	BA2742	y	7.233564878780263
38	BA2316	y	5.365016032852368
39	BA2087	y	5.677796869229128
40	BA2148	y	3.778912883468327
41	BA3178	y	7.811829033638568
42	BA2072	y	5.902058256500613
43	BA2733	y	5.681767858992853
44	BA2995	y	8.042978259588315
45	BA2069	y	10.278331861243649
46	BA2681	y	6.4486065719395
47	BA2832	y	9.478322894438538
48	BA2600	y	9.43693165628052
49	BA3230	y	8.213683806876675
50	BA2731	y	4.682356977360299
51	BA2294	y	9.96181839846229
52	BA2816	y	7.447682610994238
53	BA2814	y	6.36973865898262
54	BA2631	y	7.706720301683648
55	BA2023	y	6.170959052505648
56	BA2375	y	9.747926186355707
57	BA2485	y	5.92992856005121
58	BA2455	y	3.910528036418665
59	BA2636	y	7.23942408699101
60	BA2325	y	4.8474309463330005
61	BA2156	y	8.002415187656146
62	BA2511	y	4.86640459517794
63	BA2505	y	6.363570620678172
64	BA2871	y	7.871446025382816
65	BA2227	y	22.4026748068776
66	BA2812	y	11.802928834815026
67	BA2125	y	7.921142108252018
68	BA2603	y	8.031131002770422
69	BA2808	y	6.251134290030116
70	BA2482	y	6.062584079756848
71	BA2594	y	6.987211126676434
72	BA2747	y	8.563268577013341
73	BA2561	y	12.142850342500884
74	BA2567	y	8.164090806058189
75	BA2906	y	8.651578361770243
76	BA2956	y	4.412213468284358
77	BA2474	y	5.556900559206135
78	BA2737	y	8.293808493246203
79	BA2006	n	4.6626359318395725
80	BA2110	y	3.806471086714524
81	BA2915	n	5.792362572827192
82	BA2992	y	8.387360095873753
83	BA2220	y	9.724200374077704
84	BA2063	y	9.467873645094436
85	BA2772	y	4.159127448986021
86	BA2935	y	6.875732347003628
87	BA2260	y	6.82488810159893
88	BA2948	y	7.658120790846421
89	BA3296	y	9.54379108585924
90	BA2524	y	7.462607636373677
91	BA2811	y	6.428374807884683
92	BA2540	y	6.093821057751978
93	BA2928	y	8.69165244131062
94	BA2302	y	7.71625786338462
95	BA2651	y	4.392191881902992
96	BA2619	y	5.095602446073737
97	BA3013	y	11.241296352717962
98	BA2405	y	3.3746840174856048
99	BA2856	y	5.709638559319097
100	BA2377	y	8.048909750072964
101	BA2499	y	5.54190921730581
102	BA2350	n	3.1993092687479128
103	BA3023	y	7.669966584671925
104	BA2095	y	8.463544127567214
105	BA2275	y	15.467941519326764
106	BA2901	y	4.034005532164386
107	BA2387	y	8.404643286708874
108	BA2962	y	9.62254626815916
109	BA2195	y	7.23243772301538
110	BA2688	y	5.633587562322815
111	BA2420	y	6.673973364609146
112	BA2053	y	7.462370487579332
113	BA2081	y	6.928636469183807
114	BA2354	y	9.094720981645125
115	BA3273	y	7.743927641031251
116	BA2893	y	9.638332415462768
117	BA2044	y	8.48685376064178
118	BA2489	y	9.890896292322566
119	BA2908	y	4.877579593737762
120	BA2054	y	10.430588127973053
121	BA2872	y	8.38478074500445
122	BA2041	y	12.869687030810905
123	BA2464	y	6.196766107099562
124	BA2902	y	15.714779390715256
125	BA2541	y	6.246426454135313
126	BA2843	y	7.2737096187365635
127	BA2497	y	5.6879551902635646
128	BA2718	y	9.106236307301485
129	BA2575	y	4.186598620862128
130	BA2593	y	7.240328390009368
131	BA2791	y	10.11462229560986
132	BA2620	y	5.724776990730876
133	BA2629	y	6.440224123048128
134	BA2870	y	10.691233978534347
135	BA2682	y	8.86880632720628
136	BA2276	y	7.392346085673904
137	BA2709	y	5.070893089865122
138	BA2789	y	6.449575456643765
139	BA2538	y	5.394325127202471
140	BA2583	y	8.349535248523072
141	BA2806	y	8.730563476229827
142	BA2441	y	20.145754270094866
143	BA2514	y	9.460769184449832
144	BA2520	y	6.589913506704133
145	BA2479	y	5.270956797053147
146	BA2281	y	6.894733065138713
147	BA2932	y	6.808563590999973
148	BA2123	y	11.59072875024918
149	BA2844	y	8.040064000954159
150	BA2660	y	4.155803626710925
151	BA2836	y	4.542946151205929
152	BA2714	y	6.004340183355022
153	BA2440	y	12.648194603753424
154	BA2036	y	8.19574270719942
155	BA2828	y	5.58623574127537
156	BA2952	y	8.122364399174007
157	BA2410	y	12.248821025695852
158	BA2139	y	4.621744593017676
159	BA2051	y	8.14805311574689
160	BA2532	y	6.487964395018982
161	BA2494	y	8.267202187631659
162	BA2748	y	8.95066179938992
163	BA2622	y	6.808239994869905
164	BA2970	y	6.82563548808512
165	BA2839	y	7.19713648555592
166	BA2868	y	8.926632811025167
167	BA3011	y	7.312469312344717
168	BA2052	y	8.873809201356487
169	BA2510	y	6.760117532121623
170	BA2691	y	6.076648196548933
171	BA2374	y	15.020254776469203
172	BA2804	y	5.820780505318683
173	BA2675	y	7.4338882407337
174	BA2031	y	5.276629236644825
175	BA2198	y	6.568389703284435
176	BA2066	y	15.800296299117967
177	BA2344	y	9.95222373294122
178	BA2459	y	4.261218993214063
179	BA2229	y	10.30418039139401
180	BA2559	y	7.604231628237052
181	BA2093	y	5.464961303565389
182	BA2000	y	8.232855850924276
183	BA2425	y	8.608777895241822
184	BA2905	y	6.684914909844287
185	BA2304	y	5.045093600102256
186	BA2976	y	12.0314205734361
187	BA2386	y	7.607945839191167
188	BA2035	y	6.202410726195026
189	BA2760	y	6.513254477440419
190	BA2201	y	4.323026570237881
191	BA2355	y	15.09480010980398
192	BA2113	y	15.929650625391014
193	BA2955	y	4.168310746794686
194	BA2322	y	15.15802832310161
195	BA2020	y	24.05614468586043
196	BA2226	y	20.690926999003683
197	BA2376	y	7.187031120506286
198	BA2889	n	0.0743460508001554
199	BA2121	y	11.980554744241596
200	BA2944	y	20.17810691378028
201	BA2033	y	22.143794608866745
202	BA2867	y	12.768944059804822
203	BA2089	y	11.89864820678787
204	BA2224	y	8.450169624197642
205	BA2046	y	9.108705272546237
206	BA2972	y	17.133302447360474
207	BA2978	y	8.401967136321247
208	BA2851	y	16.919319842135923
209	BA2587	y	12.222007272590782
210	BA2024	y	13.562153332917909
211	BA2426	y	11.693868661328034
212	BA2271	y	12.268896653926028
