	Sample	Feature	ExpressionGene
0	BA2409	negative	6.77486042127373
1	BA2496	positive	6.85394237356265
2	BA3037	positive	5.10315757075363
3	BA2865	negative	5.63859875243939
4	BA2751	positive	6.87847286019697
5	BA2286	negative	5.89203625853857
6	BA2488	negative	6.41031606152443
7	BA3379	positive	5.99561264597437
8	BA2887	negative	5.77451233227095
9	BA2712	negative	6.63861770845571
10	BA2068	negative	5.80651617633479
11	BA2104	negative	7.62437772428186
12	BA3124	negative	5.53130217583918
13	BA2449	negative	5.1308809152012
14	BA2235	negative	6.50297201387594
15	BA3038	negative	7.61949698331246
16	BA3006	positive	6.23620830247888
17	BA2667	negative	7.12738803665014
18	BA2239	negative	7.66988409314176
19	BA2782	negative	7.34547705030654
20	BA2649	positive	5.21007881246748
21	BA2861	negative	6.39121229400113
22	BA2134	negative	7.35957852119331
23	BA2909	negative	6.7928687930301
24	BA2653	negative	5.9361114629243
25	BA2947	negative	5.76994542170869
26	BA2162	negative	6.83661488155882
27	BA2564	negative	7.02768073602554
28	BA2597	negative	6.04401665671066
29	BA3243	positive	7.08297551023298
30	BA2446	negative	6.57407550686427
31	BA2525	positive	4.84004894658634
32	BA2876	negative	5.68494283424888
33	BA2357	negative	6.01704720263967
34	BA2546	negative	6.43542748974206
35	BA2742	positive	6.59148541753236
36	BA2316	positive	6.52270916866473
37	BA2087	negative	6.63486341869675
38	BA2148	negative	5.13585150348145
39	BA3178	negative	6.732801148639
40	BA2072	negative	7.19225834495813
41	BA2733	negative	6.66177361256097
42	BA2995	negative	6.83029032072815
43	BA2069	positive	6.76957967246072
44	BA2681	negative	6.27064006981264
45	BA2832	negative	6.1188645712048
46	BA2600	positive	6.44128835620157
47	BA3230	positive	6.45599883472476
48	BA2731	negative	6.80425051325387
49	BA2294	negative	6.26561634633026
50	BA2816	negative	6.84098754890722
51	BA2814	negative	6.51402356062823
52	BA2631	negative	6.45945806358587
53	BA2023	negative	7.27555120012057
54	BA2375	negative	7.5032888272442
55	BA2485	positive	5.88045550111629
56	BA2455	negative	6.77486042127373
57	BA2636	negative	6.38888273500531
58	BA2325	negative	6.63537899034447
59	BA2156	negative	5.69217660010952
60	BA2511	negative	6.6963494054774
61	BA2505	negative	6.97318609681243
62	BA2871	negative	6.50103892537921
63	BA2227	negative	5.4168131671987
64	BA2812	negative	5.97648507555777
65	BA2125	negative	6.48317228455133
66	BA2603	negative	6.41510646424492
67	BA2808	positive	5.90396043152694
68	BA2482	negative	6.87718695252014
69	BA2594	negative	6.59148541753236
70	BA2747	negative	5.96305194548373
71	BA2561	negative	6.18119276601149
72	BA2567	negative	6.12432253652151
73	BA2906	negative	6.56840033593867
74	BA2956	negative	6.33555481831586
75	BA2474	negative	6.35117266997331
76	BA2737	negative	7.32309525533159
77	BA2110	positive	7.58290428004672
78	BA2992	negative	6.84776495812423
79	BA2220	negative	5.64166399423883
80	BA2063	negative	4.89696755761679
81	BA2772	negative	6.12385981288499
82	BA2935	positive	6.90423057855148
83	BA2260	negative	7.13121480456278
84	BA2948	negative	6.70639038824238
85	BA3296	negative	6.64131489127646
86	BA2524	negative	6.14846279197281
87	BA2811	positive	6.01912446509313
88	BA2540	negative	6.43146976668751
89	BA2928	negative	6.55763968463611
90	BA2302	negative	5.77571318535643
91	BA2651	negative	5.6655125977295
92	BA2619	negative	6.34099882607851
93	BA3013	positive	5.72866766844001
94	BA2405	positive	5.87733009897837
95	BA2856	negative	5.75062167266173
96	BA2377	positive	6.52938873500607
97	BA2499	negative	6.15698094792798
98	BA3023	negative	5.26887133584046
99	BA2095	negative	5.38803577864658
100	BA2275	negative	6.57560815980456
101	BA2901	negative	6.20050527440426
102	BA2387	negative	6.4243136710677
103	BA2962	positive	5.68039540990515
104	BA2195	negative	6.38023120196824
105	BA2688	negative	6.01664395833904
106	BA2420	negative	6.73527749858946
107	BA2053	negative	5.5722787954592
108	BA2081	negative	6.6568137663596
109	BA2354	negative	6.27784077147234
110	BA3273	negative	5.09286972713313
111	BA2893	positive	5.37965871348939
112	BA2044	negative	6.82550917357801
113	BA2489	negative	5.84150393894181
114	BA2908	negative	5.76994542170869
115	BA2054	negative	7.01917646703683
116	BA2872	negative	6.80425051325387
117	BA2041	negative	5.25419658542836
118	BA2464	negative	5.36035690673449
119	BA2902	positive	5.75832214709053
120	BA2541	negative	6.21584775215817
121	BA2843	positive	5.89603275873882
122	BA2497	negative	6.22284672145603
123	BA2718	negative	6.26203648745747
124	BA2575	negative	7.37577438257785
125	BA2593	positive	6.19690129645258
126	BA2791	negative	5.75793531082724
127	BA2620	positive	6.92625028034322
128	BA2629	negative	6.02456199069166
129	BA2870	negative	5.45598777768521
130	BA2682	negative	6.23969161748368
131	BA2276	negative	6.02937141783307
132	BA2709	negative	6.86903485569995
133	BA2789	negative	5.99072677808467
134	BA2538	negative	5.79321150053106
135	BA2583	negative	6.64247138255774
136	BA2806	positive	5.72213373131707
137	BA2441	negative	5.93816710389573
138	BA2514	negative	6.08490728340658
139	BA2520	negative	5.56477795201106
140	BA2479	negative	5.30597429477844
141	BA2281	positive	5.42125052108752
142	BA2932	positive	5.53058601108242
143	BA2123	negative	5.56596083132182
144	BA2844	negative	6.23969161748368
145	BA2660	positive	6.65069612456278
146	BA2836	negative	6.24592732813786
147	BA2714	negative	6.71155130794723
148	BA2440	negative	6.35211013226828
149	BA2036	negative	6.2787278602742
150	BA2828	negative	6.99030175438279
151	BA2952	negative	6.74039110508618
152	BA2410	positive	5.65448355973944
153	BA2139	positive	7.48490734822992
154	BA2051	negative	6.42575430557831
155	BA2532	negative	5.66778894823137
156	BA2494	negative	5.70182427600488
157	BA2748	negative	6.1036718931718
158	BA2622	negative	6.79404595569359
159	BA2970	positive	5.71100608100859
160	BA2839	positive	5.66361114365051
161	BA2868	negative	6.22503632366675
162	BA3011	positive	4.84562521936661
163	BA2052	negative	6.08362235286883
164	BA2510	negative	6.05237874936092
165	BA2691	negative	6.88299295533337
166	BA2374	positive	5.79758031043752
167	BA2804	negative	5.92833030401015
168	BA2675	positive	5.83602224066433
169	BA2031	negative	6.62521439483861
170	BA2198	negative	6.20481541845022
171	BA2066	negative	7.10006965724524
172	BA2344	negative	6.01664395833904
173	BA2459	positive	5.03358349696303
174	BA2229	negative	5.68079307995248
175	BA2559	positive	5.76218019652153
176	BA2093	negative	5.28216189346069
177	BA2000	positive	6.36792449266188
178	BA2425	negative	6.80239867331755
179	BA2905	negative	5.6590072041356
180	BA2304	negative	6.82970946742006
181	BA2976	negative	7.05796014084047
182	BA2386	negative	5.84508987578304
183	BA2035	positive	5.57338620444232
184	BA2760	negative	6.54928934120065
185	BA2201	positive	6.97450183109637
186	BA2355	negative	5.39854887648757
187	BA2113	negative	6.46286097671524
188	BA2955	positive	7.87120844454502
189	BA2322	negative	6.59785150913547
190	BA2020	positive	6.2445717796939
191	BA2226	negative	6.67894286315779
192	BA2376	negative	7.550843282623
193	BA2121	negative	6.05279557201734
194	BA2944	negative	6.18463805749781
195	BA2033	negative	6.93558317816731
196	BA2867	negative	5.83331901871842
197	BA2089	negative	6.75887216800442
198	BA2224	negative	6.32729837510952
199	BA2046	negative	5.39854887648757
200	BA2972	negative	6.19690129645258
201	BA2978	negative	7.11517726354172
202	BA2851	negative	5.91798611999628
203	BA2587	negative	6.99925381802676
204	BA2024	positive	7.14221254704718
205	BA2426	negative	6.82550917357801
206	BA2271	negative	5.98054442725547
207	BA3004	positive	5.66014078206684
208	BA3010	negative	6.71501245136813
209	BA2662	positive	6.6897450758778
210	BA2658	negative	6.92174677642902
211	BA2512	negative	7.0168789681798
212	BA2109	negative	6.45249909303564
213	BA2242	negative	6.29606229973496
214	BA2132	positive	6.48655837104488
215	BA2846	negative	6.18549348202673
216	BA2521	positive	6.436391484782
217	BA2885	negative	6.87847286019697
218	BA2639	negative	6.60634523087502
219	BA2775	negative	6.26652649814407
220	BA2402	negative	6.19966591698805
221	BA2097	positive	6.00680494194609
222	BA2399	positive	5.37564857832482
223	BA2174	negative	7.42825345365406
224	BA3001	negative	5.92959760650397
225	BA2911	positive	6.14800492227439
226	BA2311	negative	7.71215406681609
227	BA3040	negative	6.21630928183059
228	BA2724	negative	6.42672024198766
229	BA2821	negative	5.98627491229184
230	BA2233	negative	5.92432462638165
231	BA2744	positive	5.77808284388984
232	BA2501	positive	5.83716487793583
233	BA2301	negative	6.76898394569665
234	BA2880	negative	6.60743103833352
235	BA2621	negative	7.31665510949842
236	BA2866	negative	6.10747462593212
237	BA2212	negative	5.90436368867117
238	BA2477	negative	6.12637853560869
239	BA2685	negative	5.4219819546052
240	BA2273	negative	5.97440821051446
241	BA2124	negative	5.76568700898176
242	BA2400	negative	6.44802101478473
243	BA2762	positive	5.94139776988852
244	BA2312	negative	6.76594892950594
245	BA2813	positive	5.32629384115804
246	BA2211	positive	5.4113491881704
247	BA2171	positive	5.69370906216796
248	BA2746	positive	7.10612705087253
249	BA2798	negative	6.39121229400113
250	BA2588	negative	6.30142372411484
251	BA2296	negative	6.14630933784289
252	BA2300	negative	5.65258967329686
253	BA2545	negative	6.72757025712009
254	BA2840	negative	6.34783039381028
255	BA2528	negative	6.11717160296269
256	BA2646	negative	5.68685508446053
257	BA2926	negative	6.21887740590051
258	BA2272	positive	7.55754763062472
259	BA2306	negative	6.53495824677914
260	BA2726	negative	6.16739291737488
261	BA2234	negative	6.55863333147361
262	BA2022	positive	5.46734103839207
263	BA2037	negative	5.95316910567884
264	BA2184	negative	5.98343537244457
265	BA3009	negative	5.97812067314416
266	BA2442	positive	6.0158165147387
267	BA2882	negative	7.49256176412129
268	BA2570	negative	5.69757983119209
269	BA2721	positive	6.68298551627202
270	BA2728	negative	7.20712924024302
271	BA2098	negative	6.22462023570249
272	BA2951	negative	6.3764431266369
273	BA2778	negative	6.91326402535282
274	BA3153	negative	5.82076176816399
275	BA2820	positive	6.92174677642902
276	BA2704	positive	5.33791952921801
277	BA2584	negative	7.16876088952225
278	BA3079	negative	6.94421494122577
279	BA2361	negative	6.49454808629482
280	BA2472	negative	5.63243748418652
281	BA2047	positive	6.04647904010288
282	BA2101	negative	6.49406704275497
283	BA2082	negative	6.34457703412125
284	BA2456	negative	5.88085174617523
285	BA2175	negative	6.57670086749662
286	BA2507	negative	6.0921968661524
287	BA2563	positive	5.31682531575163
288	BA2984	negative	6.17686048502122
289	BA2414	positive	5.87965665517008
