	Sample	Feature	ExpressionGene
0	BA2409	False	0.0120385724585436
1	BA2496	True	0.0059769286229271
2	BA3037	False	0.0189149242970439
3	BA2865	False	0.0138139870223503
4	BA2751	False	0.0057804614275414
5	BA2055	False	0.0044250180245133
6	BA2286	False	0.0208507570295602
7	BA2488		0.0136697909156452
8	BA3379		0.0181542898341744
9	BA2887	False	0.0185832732516222
10	BA2712	False	0.0131182408074981
11	BA2068	False	0.0152397260273972
12	BA2104	False	0.0069358327325162
13	BA3124		0.0086968276856524
14	BA2449	False	0.0213698630136986
15	BA2235	False	0.0130641672674837
16	BA3038	False	0.0169196106705118
17	BA3006	False	0.0083777937995674
18	BA2667	False	0.0136445565969718
19	BA2239	False	0.0091726748377793
20	BA2782	False	0.0080569574621485
21	BA2649		0.0211121124729632
22	BA2861	False	0.0149585436193222
23	BA2134	False	0.0074351117519826
24	BA2909	False	0.0079055515501081
25	BA2653	False	0.0130948089401586
26	BA2947	False	0.0107516222062004
27	BA2162	False	0.0132804614275414
28	BA2564	False	0.0097710886806056
29	BA3043	False	0.0070421773612112
30	BA2597	False	0.0188248017303532
31	BA3243		0.0143330930064888
32	BA2446	False	0.0115392934390771
33	BA2525	True	0.0119700793078586
34	BA2876	True	0.0157948810382119
35	BA2357	False	0.0130569574621485
36	BA2546	False	0.0096431146359048
37	BA2742	True	0.0109138428262436
38	BA2316	False	0.0084282624369142
39	BA2087	False	0.0131452775775054
40	BA2148	False	0.0149242970439798
41	BA3178		0.018866258111031
42	BA2072	False	0.0101243691420331
43	BA2733	True	0.006016582552271
44	BA2995	False	0.0128929343907714
45	BA2069	False	0.0120782263878875
46	BA2681	False	0.0056380677721701
47	BA2832	False	0.0145367700072098
48	BA2600	True	0.011598774333093
49	BA3230		0.0169899062725306
50	BA2731	False	0.0071449170872386
51	BA2294	False	0.0140573179524152
52	BA2816	False	0.0128983417447728
53	BA2814	True	0.012141312184571
54	BA2631	False	0.0144736842105263
55	BA2023	False	0.0098017303532804
56	BA2375	False	0.0116131939437635
57	BA2485	True	0.0216672674837779
58	BA2455	True	0.0087148521989906
59	BA2636	False	0.008720259552992
60	BA2325	False	0.0081506849315068
61	BA2156	False	0.0208399423215573
62	BA2511	True	0.0059480894015861
63	BA2505	True	0.0148648161499639
64	BA2871	False	0.0117988464311463
65	BA2227	False	0.0209408795962509
66	BA2812	False	0.006986301369863
67	BA2125	False	0.0150955299206921
68	BA2603	False	0.0146557317952415
69	BA2808	True	0.006452775775054
70	BA2482	False	0.0118006488824801
71	BA2594	False	0.0085021629416005
72	BA2747	True	0.0102829848594087
73	BA2561	False	0.0080064888248017
74	BA2567	True	0.0041636625811103
75	BA2906	False	0.0187761355443403
76	BA2956	False	0.0048413842826243
77	BA2474	False	0.0123521989906272
78	BA2737	False	0.0095133381398702
79	BA2006	False	0.0060003604902667
80	BA2110	False	0.005677721701514
81	BA2915	True	0.0079091564527757
82	BA2992	False	0.0137328767123287
83	BA2220	False	0.0089419610670511
84	BA2063	False	0.033361571737563
85	BA2772	True	0.0075180245133381
86	BA2935	True	0.0084967555875991
87	BA2260	False	0.0076297764960346
88	BA2948	False	0.0091474405191059
89	BA3296		0.0086697909156452
90	BA2524	True	0.0125360490266762
91	BA2811		0.0167159336697909
92	BA2540	False	0.0125937274693583
93	BA2928	False	0.0180551550108147
94	BA2302	True	0.0157948810382119
95	BA2651	False	0.007761355443403
96	BA2619	True	0.0106759192501802
97	BA3013	False	0.0143240807498197
98	BA2405	True	0.0074134823359769
99	BA2856	True	0.0061751982696467
100	BA2377	False	0.0481254506128334
101	BA2499	False	0.0128262436914203
102	BA2350	False	0.0045818312905551
103	BA3023	True	0.0165969718817591
104	BA2095		0.0175198269646719
105	BA2275	False	0.0184697188175919
106	BA2901	False	0.0094160057678442
107	BA2387	False	0.0169881038211968
108	BA2962	False	0.0184571016582552
109	BA2195	True	0.0100342465753424
110	BA2688	False	0.0081380677721701
111	BA2420	False	0.0105136986301369
112	BA2053	False	0.0078983417447728
113	BA2081	False	0.012382840663302
114	BA2354	False	0.0157534246575342
115	BA3273		0.0321178803172314
116	BA2893	False	0.0105371304974765
117	BA2044	False	0.0127793799567411
118	BA2489	False	0.0131038211968276
119	BA2908	False	0.0214978370583994
120	BA2054	False	0.0082660418168709
121	BA2872	False	0.011559120403749
122	BA2041	False	0.01598774333093
123	BA2464		0.0198936553713049
124	BA2902	False	0.0132930785868781
125	BA2541	False	0.0059012256669069
126	BA2843	False	0.0125991348233597
127	BA2497	False	0.0092682047584715
128	BA2718	False	0.0331092285508291
129	BA2575	False	0.0071935832732516
130	BA2593	True	0.0048125450612833
131	BA2791		0.0192880317231434
132	BA2620	False	0.0146971881759192
133	BA2629	False	0.0102992069214131
134	BA2870	False	0.0288085796683489
135	BA2682	True	0.012732516222062
136	BA2276	False	0.0092519826964671
137	BA2709	False	0.008352559480894
138	BA2789	False	0.026472602739726
139	BA2538	False	0.012586517664023
140	BA2583	False	0.0164635904830569
141	BA2806	False	0.0151315789473684
142	BA2441	False	0.0184354722422494
143	BA2514	False	0.0112743330930064
144	BA2520	False	0.0036265320836337
145	BA2479	True	0.0077253064167267
146	BA2281		0.0179271809661139
147	BA2932	False	0.0167591925018024
148	BA2123	False	0.0203028118240807
149	BA2844	False	0.0165176640230713
