	Sample	Feature	ExpressionGene
0	BA2409	y	6.7240814115045
1	BA2496	y	6.45599883472476
2	BA3037	y	4.29267969728308
3	BA2865	y	7.34082017175962
4	BA2751	y	7.22625304922136
5	BA2286	y	7.03335772337666
6	BA2488	y	6.28733698625511
7	BA3379	y	7.1045805500083
8	BA2887	y	6.98275640527684
9	BA2712	y	5.93038956442244
10	BA2068	y	5.89521114196018
11	BA2104	y	6.26429986711095
12	BA3124	n	6.49248354368901
13	BA2449	y	5.89918966262517
14	BA2235	y	7.04704814373678
15	BA3038	y	6.43046914091516
16	BA3006	y	7.35202275514424
17	BA2667	y	7.16215175411855
18	BA2239	y	6.92833111291049
19	BA2782	n	6.1881494364125
20	BA2649	y	7.30861526987379
21	BA2861	y	7.2179085684236
22	BA2134	y	6.389795387917
23	BA2909	y	6.00760401810435
24	BA2653	n	6.64966424428309
25	BA2947	y	7.0549889553605
26	BA2162	y	5.66661596956027
27	BA2564	n	6.33600766569699
28	BA2597	y	5.30025672574144
29	BA3243	y	6.79931174111644
30	BA2446	y	7.02624764830014
31	BA2525	y	5.33325727668396
32	BA2876	n	4.87307091837154
33	BA2357	y	5.73934974436077
34	BA2546	y	5.98097884801574
35	BA2742	y	6.87718695252014
36	BA2316	n	6.92303478434711
37	BA2087	y	6.1821095995856
38	BA2148	y	4.5255236296775
39	BA3178	n	7.16876088952225
40	BA2072	y	6.8175184307766
41	BA2733	n	5.01531695363561
42	BA2995	y	5.64653817010519
43	BA2069	y	7.49042755149826
44	BA2681	n	6.47571845442986
45	BA2832	y	6.54255345963774
46	BA2600	n	5.11328125236518
47	BA3230	y	6.6396645832219
48	BA2731	y	5.43769371500229
49	BA2294	y	7.27378385953679
50	BA2816	n	6.35951832125277
51	BA2814	y	6.732801148639
52	BA2631	y	7.21053357648558
53	BA2023	n	6.6639864599992
54	BA2375	n	7.07994856692804
55	BA2485	n	7.51413414557592
56	BA2455	n	6.16950493399515
57	BA2636	y	5.63282770326011
58	BA2325	y	6.0844698592588
59	BA2156	y	7.78123623973778
60	BA2511	y	5.1329891862807
61	BA2505	n	6.06427837502978
62	BA2871	n	3.82296440324922
63	BA2227	n	6.51302546929391
64	BA2812	y	6.40314188601748
65	BA2125	n	6.90814621424913
66	BA2603	y	6.97110220501606
67	BA2808	n	0.227105256821812
68	BA2482	y	6.56583781452914
69	BA2594	y	6.53249965977741
70	BA2747	y	6.91069984449294
71	BA2561	n	6.72062167573975
72	BA2567	n	4.61468245344628
73	BA2906	n	7.19145743010941
74	BA2956	y	4.65298561876012
75	BA2474	y	6.87788091401863
76	BA2737	y	5.1731127627033
77	BA2110	y	5.89165055148412
78	BA2992	y	6.00599295147661
79	BA2220	y	7.23974353995359
80	BA2063	n	5.23357427325263
81	BA2772	n	5.69028030333394
82	BA2935	n	5.80651617633479
83	BA2260	y	6.26972531039322
84	BA2948	n	4.29566916323682
85	BA3296	y	5.45893049861312
86	BA2524	y	5.1674510313935
87	BA2811	n	6.82008128976274
88	BA2540	y	5.60231976530737
89	BA2928	y	7.62437772428186
90	BA2302	y	4.46338478207428
91	BA2651	y	5.03323587286023
92	BA2619	n	6.36467185423724
93	BA3013	n	7.35390839708449
94	BA2405	n	5.17133494272832
95	BA2856	n	4.89451135230491
96	BA2377	y	6.1522898333018
97	BA2499	y	5.5722787954592
98	BA3023	n	5.59326337181961
99	BA2095	y	7.28899814708616
100	BA2275	n	5.9092894586333
101	BA2901	y	5.90353378741165
102	BA2387	y	7.46363654414575
103	BA2962	y	7.25790347094091
104	BA2195	y	5.63436770223251
105	BA2688	n	5.56596083132182
106	BA2420	n	7.47416545591404
107	BA2053	y	5.62530338833762
108	BA2081	n	7.12814379144502
109	BA2354	y	6.91137383646976
110	BA3273	y	2.90245258168608
111	BA2893	y	7.04851156959908
112	BA2044	n	7.41702873174962
113	BA2489	y	5.07550246590364
114	BA2908	n	7.22867709025789
115	BA2054	n	5.68192875741287
116	BA2872	y	5.57710363902521
117	BA2041	n	5.97482137009541
118	BA2464	n	6.87466227370096
119	BA2902	n	5.4000323249
120	BA2541	y	7.19482368325309
121	BA2843	y	4.89378286978426
122	BA2497	y	6.42575430557831
123	BA2718	y	7.56567805381962
124	BA2575	y	6.39073862378253
125	BA2593	y	6.6263105848456
126	BA2791	y	5.76878858309535
127	BA2620	y	6.67392482770239
128	BA2629	y	7.49256176412129
129	BA2870	n	7.74666982029682
130	BA2682	n	6.06213168198286
131	BA2276	n	6.23256384367835
132	BA2709	y	6.1833788007571
133	BA2789	y	7.34082017175962
134	BA2538	n	5.06527754778608
135	BA2583	y	6.37732984108365
136	BA2806	y	6.08621852980205
137	BA2441	y	7.44839655086442
138	BA2514	y	5.00447988229452
139	BA2520	y	5.86536301251181
140	BA2479	n	5.29451713018208
141	BA2281	n	6.87788091401863
142	BA2932	y	7.70582137825133
143	BA2123	n	6.39599982532293
144	BA2844	y	6.35627429889414
145	BA2660	y	6.84098754890722
146	BA2836	y	4.58619939617121
147	BA2714	y	6.82188197814107
148	BA2440	y	2.38194954250065
149	BA2036	y	6.85895592875875
150	BA2828	n	5.93777047922961
151	BA2952	y	7.1445927897216
152	BA2410	n	4.87481382301932
153	BA2139	y	6.24185782368877
154	BA2051	n	3.74222249554182
155	BA2532	y	4.89906895806818
156	BA2494	n	4.8850340180221
157	BA2748	y	7.40707286933197
158	BA2622	n	6.51970766408759
159	BA2970	y	5.24755295562951
160	BA2839	y	4.57050598081279
161	BA2868	y	6.99309781087009
162	BA3011	y	5.49620333322403
163	BA2052	y	6.02245886806957
164	BA2510	n	6.43793151264448
165	BA2691	n	6.06843510757967
166	BA2374	n	7.00642277827321
167	BA2804	y	6.34503333401511
168	BA2675	y	7.10235206017353
169	BA2031	y	7.10925539195399
170	BA2198	n	7.25440312060941
171	BA2066	y	7.26938021173089
172	BA2344	y	7.46260985261637
173	BA2459	n	5.71368801694621
174	BA2229	y	5.40590227988363
175	BA2559	y	5.6290939324601
176	BA2093	y	5.51092026987085
177	BA2000	y	7.17116786854616
178	BA2425	y	5.8584977958134
179	BA2905	n	5.49361387353109
180	BA2304	y	6.02328497818552
181	BA2976	y	6.4673102312229
182	BA2386	y	5.5268548517384
183	BA2035	y	7.1288906231397
184	BA2760	n	5.41465485346035
185	BA2201	y	7.07251029744415
186	BA2355	n	4.41532323585857
187	BA2113	y	6.94881589861991
188	BA2955	y	6.52630500155159
189	BA2322	y	6.32590234144832
190	BA2020	n	7.56206988956539
191	BA2226	y	6.7421473941764
192	BA2376	y	6.6601420957489
193	BA2121	y	6.93827202821145
194	BA2944	y	7.40609048790591
195	BA2033	y	4.4255355439253
196	BA2867	y	5.44461485443026
197	BA2089	y	6.37831338727117
198	BA2224	n	5.98876336939614
199	BA2046	n	5.08690717420201
