	Sample	Feature	ExpressionGene
0	BA2409	negative	6.7240814115045
1	BA2496	positive	6.45599883472476
2	BA3037	positive	4.29267969728308
3	BA2865	negative	7.34082017175962
4	BA2751	positive	7.22625304922136
5	BA2286	negative	7.03335772337666
6	BA2488	negative	6.28733698625511
7	BA3379	positive	7.1045805500083
8	BA2887	negative	6.98275640527684
9	BA2712	negative	5.93038956442244
10	BA2068	negative	5.89521114196018
11	BA2104	negative	6.26429986711095
12	BA3124	negative	6.49248354368901
13	BA2449	negative	5.89918966262517
14	BA2235	negative	7.04704814373678
15	BA3038	negative	6.43046914091516
16	BA3006	positive	7.35202275514424
17	BA2667	negative	7.16215175411855
18	BA2239	negative	6.92833111291049
19	BA2782	negative	6.1881494364125
20	BA2649	positive	7.30861526987379
21	BA2861	negative	7.2179085684236
22	BA2134	negative	6.389795387917
23	BA2909	negative	6.00760401810435
24	BA2653	negative	6.64966424428309
25	BA2947	negative	7.0549889553605
26	BA2162	negative	5.66661596956027
27	BA2564	negative	6.33600766569699
28	BA2597	negative	5.30025672574144
29	BA3243	positive	6.79931174111644
30	BA2446	negative	7.02624764830014
31	BA2525	positive	5.33325727668396
32	BA2876	negative	4.87307091837154
33	BA2357	negative	5.73934974436077
34	BA2546	negative	5.98097884801574
35	BA2742	positive	6.87718695252014
36	BA2316	positive	6.92303478434711
37	BA2087	negative	6.1821095995856
38	BA2148	negative	4.5255236296775
39	BA3178	negative	7.16876088952225
40	BA2072	negative	6.8175184307766
41	BA2733	negative	5.01531695363561
42	BA2995	negative	5.64653817010519
43	BA2069	positive	7.49042755149826
44	BA2681	negative	6.47571845442986
45	BA2832	negative	6.54255345963774
46	BA2600	positive	5.11328125236518
47	BA3230	positive	6.6396645832219
48	BA2731	negative	5.43769371500229
49	BA2294	negative	7.27378385953679
50	BA2816	negative	6.35951832125277
51	BA2814	negative	6.732801148639
52	BA2631	negative	7.21053357648558
53	BA2023	negative	6.6639864599992
54	BA2375	negative	7.07994856692804
55	BA2485	positive	7.51413414557592
56	BA2455	negative	6.16950493399515
57	BA2636	negative	5.63282770326011
58	BA2325	negative	6.0844698592588
59	BA2156	negative	7.78123623973778
60	BA2511	negative	5.1329891862807
