	Sample	Feature	ExpressionGene
0	BA2409	1	16.29375622363415
1	BA2496	1	11.399676017741184
2	BA3037	1	22.454196832329725
3	BA2865	1	16.238963350670986
4	BA2751	1	13.92309366783434
5	BA2055	1	1.0119939151741806
6	BA2286	1	19.38545941760825
7	BA2488	1	18.77808934875976
8	BA3379	1	28.28338708702801
9	BA2887	1	27.307116773219036
10	BA2712	2	16.42029670010793
11	BA2068	2	15.169594363553628
12	BA2104	1	9.678008579946416
13	BA3124	1	11.595967067149676
14	BA2449	1	27.270894277896847
15	BA2235	1	17.067020253453286
16	BA3038	1	26.722751368914007
17	BA3006	3	12.927507847907451
18	BA2667	1	14.667596859550976
19	BA2239	1	12.77104820432132
20	BA2782	3	14.017978111035076
21	BA2649	1	23.86929555054728
22	BA2861	1	17.408068930780058
23	BA2134	1	11.564212451003634
24	BA2909	1	11.488674564864946
25	BA2653	1	35.09770771441234
26	BA2947	1	12.357448642886093
27	BA2162	1	23.524442921627767
28	BA2564	1	13.974435996557515
29	BA3043	1	10.557497829345278
30	BA2597	4	19.51682683095491
31	BA3243	2	27.182019369641385
32	BA2446	1	17.23831681496286
33	BA2525	4	10.739344125649188
34	BA2876	4	13.157898270250502
35	BA2357	2	12.19949693229595
36	BA2546	1	18.99909180138973
37	BA2742	1	18.999517616112165
38	BA2316	1	11.94031516572484
39	BA2087	2	14.418054675323518
40	BA2148	2	15.675843108585529
41	BA3178	3	11.343132947483015
42	BA2072	1	12.509935270285276
43	BA2733	2	8.96480318961342
44	BA2995	2	14.331090419338244
45	BA2069	1	19.64144687919452
46	BA2681	3	15.08682239640497
47	BA2832	2	21.6788491811367
48	BA2600	4	12.611281705199705
49	BA3230	1	19.80458906416293
50	BA2731	2	10.348587303927951
51	BA2294	4	18.795163976802144
52	BA2816	4	14.79225518895096
53	BA2814	3	11.078194670442564
54	BA2631	1	17.90739322912705
55	BA2023	1	11.535227276580512
56	BA2375	1	20.87206313122356
57	BA2485	1	17.055978788879546
58	BA2455	4	12.375452361398644
59	BA2636	4	18.568704808257376
60	BA2325	1	13.13339354976582
61	BA2156	1	16.931888260327074
62	BA2511	4	7.663551368635486
63	BA2505	4	22.69831014365209
64	BA2871	3	23.15316795763132
65	BA2227	1	20.910382367639677
66	BA2812	3	11.366252530998253
67	BA2125	1	26.753085869426155
68	BA2603	1	19.616353351392544
69	BA2808	4	24.08299046294555
70	BA2482	1	19.0233231637945
71	BA2594	1	21.525920477694164
72	BA2747	4	13.21286567892482
73	BA2561	3	8.225056123389484
74	BA2567	3	6.532230302726126
75	BA2906	1	21.176416117737062
76	BA2956	2	8.523238456781499
77	BA2474	1	12.088986615383838
78	BA2737	2	12.376501451202138
79	BA2006	2	1.599279212987121
80	BA2110	1	9.173325205003731
81	BA2915	4	2.41314672352659
82	BA2992	4	23.9380562024542
83	BA2220	1	20.14637088171025
84	BA2063	2	14.18531242809262
85	BA2772	2	9.214550366533244
86	BA2935	4	9.880445356341776
87	BA2260	3	15.232493343082629
88	BA2948	3	20.4879431817709
89	BA3296	1	16.547626760789306
90	BA2524	4	15.143161519049126
91	BA2811	1	22.694716050439283
92	BA2540	4	12.01969277063214
93	BA2928	1	17.191069360684157
94	BA2302	4	15.142153148377648
95	BA2651	4	15.009905620802682
96	BA2619	1	16.276085827293198
97	BA3013	4	15.826301965085207
98	BA2405	3	9.100792336674967
99	BA2856	3	12.066697755388164
100	BA2377	2	56.988741119585946
101	BA2499	2	21.457586308448946
102	BA2350	2	9.248559385393913
103	BA3023	4	16.109292041670233
104	BA2095	1	22.24726061747656
105	BA2275	1	31.218741695811683
106	BA2901	2	8.975530107617864
107	BA2387	1	18.12250880428911
108	BA2962	1	24.054892956713843
109	BA2195	4	14.438988301694582
110	BA2688	2	9.067482526668442
111	BA2420	1	17.04322984051619
112	BA2053	2	13.034239391027915
113	BA2081	1	15.613771421052876
114	BA2354	1	27.095243432620222
115	BA3273	2	20.44500246613187
116	BA2893	3	12.4974117886675
117	BA2044	1	18.514651646389066
118	BA2489	2	14.508873336495364
119	BA2908	1	23.172251086718955
120	BA2054	3	15.071847659067448
121	BA2872	1	18.935171480130546
122	BA2041	2	20.85594645881212
123	BA2464	1	18.745323554263607
124	BA2902	4	9.87114034234456
125	BA2541	1	16.52564398579619
126	BA2843	4	10.858547637453205
127	BA2497	1	15.612483715841416
128	BA2718	1	23.29369020548985
129	BA2575	1	10.361376185477951
130	BA2593	3	0.8090165245861867
131	BA2791	2	20.34342406980938
132	BA2620	1	23.94293881406372
133	BA2629	1	12.182439062832351
134	BA2870	1	23.69065911934278
135	BA2682	4	19.076647524486
136	BA2276	2	9.934136281708742
137	BA2709	2	11.834087074751764
138	BA2789	1	23.09779193452756
139	BA2538	2	19.34789198139
140	BA2583	5	25.543482158502837
141	BA2806	2	20.0582471817414
142	BA2441	1	41.50471871701896
143	BA2514	2	14.1127716506682
144	BA2520	5	10.18459988094212
145	BA2479	5	9.06853194700168
146	BA2281	1	24.831129720843258
147	BA2932	1	19.46477251954371
148	BA2123	2	32.82053187434948
149	BA2844	2	17.590131498344554
150	BA2660	1	16.149795869705212
151	BA2836	2	12.468306580047503
